id;room_id;name;log_price;log_sqm;num_rooms;num_bathrooms;price_per_sqm;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct;price_relative_to_type;price_relative_to_province;has_stars;pool_flag;beach_flag;breakfast;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Love hotel;property_type_Posada u hostería;property_type_Resort;property_type_Villa;region_ ;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Ceuta;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia
10008268;1000826804;EL POBLET DE ATALAYAS;-0.42523431673807477;0.7404030616652257;-0.5;-1.0;-0.5894939800608069;2.4324324324324325;-0.7000000000000001;-0.6666666666666666;0.0;0.12974990765975486;-0.9145509913307098;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10008979;1000897902;Bonamar;-0.567885398934584;0.0;-0.5;0.0;-0.37647833438701955;0.5405405405405406;-0.7000000000000001;0.33333333333333337;0.0;-0.4391195642636496;-0.28076970396245454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009853;1000985301;Apartamentos Turísticos DE LA BERNARDA;-0.2811851584231002;-0.6604401063796634;-0.5;0.0;0.3484367460150149;-0.4864864864864865;-0.7000000000000001;0.33333333333333337;0.05262491933545065;-0.24029648467569326;0.1994041556340687;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009917;1000991701;Vestige Son Vell;2.1321447366913047;-0.08590391315455534;0.0;0.0;7.776001077306664;0.3783783783783784;0.044680851063829755;0.33333333333333337;0.0;6.65701308336259;2.4614141778951;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
10009967;1000996701;Apartamento Horno del Agua Cordoba;-0.7694771209256249;0.25370787089513525;0.5;0.0;-0.5789312611124252;-0.5405405405405406;0.4666666666666667;-0.16666666666666663;0.5998396150761828;-0.5500551662349543;-0.02062156937683125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10010003;1001000306;Alkalea Hospedería;-0.2433374046758453;0.0;-0.5;-1.0;-0.14351005342089193;0.5405405405405406;-0.7000000000000001;-0.6666666666666666;0.0;-0.2534417890275244;-0.03863975314564555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10011558;1001155801;playa;-0.3683437540126017;0.0;0.0;0.0;-0.24174979792851803;0.5405405405405406;0.0;0.33333333333333337;0.0;-0.30650712392634516;-0.7405642385701736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10011873;1001187301;Casa Maracuyá- a 500m playa -no fumadores;0.15330965486450232;0.968215596657476;0.5;1.0;-0.3853308051967987;0.5405405405405406;0.0;0.33333333333333337;0.058823529411764705;-0.11752839765843516;0.08707349921411758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10013065;1001306502;apartamento en plaza de españa ALQUILER TEMPORAL;0.0063919921882802325;0.46881404648891284;0.5;0.0;-0.2286254759966913;-0.2702702702702703;0.3;-0.16666666666666663;0.0;0.021007612549917988;0.45139629438431383;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10013207;1001320701;Mediterranean Way - SkyFall;1.5129948146505547;1.2242215228772841;1.0;1.0;0.8976725507594803;0.0;0.17500000000000004;0.0;0.0;3.4681581256916707;2.45314857779403;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10013390;1001339005;AmazINN Places Madrid Preciados;-0.02740754973388192;-0.7054273960495931;0.0;0.0;0.7783410801510776;-0.5405405405405406;0.4666666666666667;0.33333333333333337;0.0;-0.013495026777135015;0.3888204050528645;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10014222;1001422202;La Fontanilla en Estación de El Espinar;0.6075841312899338;1.4409761172267812;1.0;1.0;-0.3239310323518103;0.36036036036036023;0.049999999999999996;0.0;0.16970278044103548;0.39630446271679526;1.3810084698702878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10014391;1001439101;Julio Romero - Nuevo y céntrico;-0.5184007182963939;0.8204797674190935;1.0;0.0;-0.6486226272134037;-0.5405405405405406;0.4666666666666667;-0.3333333333333333;0.0;-0.40851677515508206;0.3866093690141273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001443;100144302;Oropesa Ciudad de Vacaciones 3000;0.4296163472981492;0.13252461004007016;0.5;0.0;0.4872942981018462;-0.6756756756756757;0.5727272727272726;-0.16666666666666663;0.07526965309493731;0.5602030013311464;0.16139368466375512;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10014435;1001443501;Apartamento con Patio Sevillano;-0.6467214065319903;0.36533884666971594;0.0;0.0;-0.5626271906900199;1.3513513513513513;-0.16153846153846152;0.33333333333333337;0.0;-0.48502401357663466;-0.10303983238758961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10015181;1001518101;Costa Daurada Apartaments - LA SIRENA;0.3387173112786898;0.0;0.0;0.0;0.5020861842368258;0.5405405405405406;0.0;0.33333333333333337;0.08891899902612525;0.42564589575724054;-0.2217845789655631;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10015306;1001530601;The eighth wonder! Views and location;0.7755693327920633;0.3437051348094747;0.0;0.0;0.7755297352405927;1.2972972972972974;-0.153125;0.33333333333333337;0.0;1.191759628495727;0.5197071546049051;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10015498;1001549801;Apt. cerca de la playa y airport;0.1367183068568491;-0.4547200145818353;0.0;0.0;0.7289363789241575;-0.21621621621621623;0.27222222222222214;0.33333333333333337;0.0;0.16480934276642784;-0.41388202674808866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10015561;1001556102;Dúplex La Marea;0.48853011342121444;0.968215596657476;1.0;0.0;-0.14691076418025897;-0.36036036036036023;0.35;-0.3333333333333333;0.0;0.6537649783175032;1.596061967191095;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10015730;1001573001;CV Brand New 2Br Apartament Triana by Covadon street;-0.4500988782067795;0.36533884666971594;0.5;1.0;-0.4679417861282537;-0.40540540540540543;0.37692307692307697;0.33333333333333337;0.12725141687190292;-0.36386630073183707;0.19067520983323455;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001704;100170401;Apartamentos Sinfony;0.5751655939129083;-0.8496514995683336;-0.5;0.0;2.5116389248549997;-0.7027027027027027;-0.7000000000000001;0.33333333333333337;0.0;0.49082446844033506;-0.31516646949826443;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
10017161;1001716107;Queen's House Chueca Madrid;-0.2602675449415991;-0.6604401063796634;-0.5;-1.0;0.375826137772595;-0.4864864864864865;-0.7000000000000001;-0.6666666666666666;0.05127537094933254;0.3830926876154676;0.00779548729121363;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10017193;1001719301;LEKKER&VIDA, Vivienda de Uso Turístico, céntrica, garaje en el edificio;0.4431179868734331;1.8026558770274965;1.0;1.0;-0.5614297226394102;1.0990990990990992;-0.11988950276243099;0.0;0.0;0.5811893618703917;1.514747392882886;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10018850;1001885001;Villa Sabina;1.0117698763549747;2.7731051836833567;1.5;5.0;-0.6272713997332415;2.7027027027027026;-0.3111111111111111;0.8333333333333334;0.0;-0.40804689389334464;3.5959649357736967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10018972;1001897201;Roda Golf London Apartment - 9209;0.4949544266418083;0.7567845227577893;0.5;1.0;0.0026818661323283763;0.16216216216216217;0.113953488372093;0.33333333333333337;0.0;0.6642847236004669;0.9531742619821049;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
10019617;1001961701;Apartamentos Arquillo de Rota;-0.3282910443676151;-0.1462100612406208;0.0;0.0;-0.12083947601838693;0.2702702702702703;0.07777777777777779;0.33333333333333337;0.0;-0.27675430898463027;-0.6182390679254123;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
