id;room_id;name;log_price;log_sqm;num_rooms;num_bathrooms;price_per_sqm;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct;price_relative_to_type;price_relative_to_province;has_stars;pool_flag;beach_flag;breakfast;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Love hotel;property_type_Posada u hostería;property_type_Resort;property_type_Villa;region_ ;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Ceuta;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia
10002818;1000281804;Castilla Termal Brihuega;0.9669108801734343;-0.5573540781602364;-0.5;-1.0;2.877221691229306;-0.10810810810810811;-0.7000000000000001;-0.9999999999999999;0.0;1.768510449448622;2.0796708542896782;1.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10002915;1000291506;Cosy Loft's Valencia;0.037493138356815794;0.14699196128871173;0.0;0.0;-0.046137166945258525;1.1891891891891893;-0.13548387096774198;0.5;0.07105874450757045;0.034446046508678434;-0.20526800837870127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000325;100032501;Apartamento Vacaciones Granada;-0.06608940102313204;0.9788535188732603;1.5;0.0;-0.5815179453782048;-0.6756756756756757;0.5727272727272726;-0.6249999999999999;0.0;-0.07258877030872264;0.7277795856661482;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10003653;1000365301;Villa Lucerna, villa con piscina en Pantín;1.3142829023579345;1.8509267861918601;1.0;1.0;-0.11711648373117352;1.4414414414414416;-0.17500000000000004;0.0;0.0;-0.15598563834582957;3.6717793732821864;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
10003913;1000391308;Checkin Madrid Móstoles;-0.5314237181022626;-0.8945286515176607;-0.5;-1.0;0.24417513407204214;-0.5405405405405406;-0.7000000000000001;-0.9999999999999999;0.0;-0.3983130398173664;-0.33711557875983617;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10004445;1000444501;La Tesela;-0.4422983265013599;0.6210472613815219;0.5;1.0;-0.6250665525945485;0.16216216216216217;0.113953488372093;0.5;0.0;-0.5592315050944401;0.5527483648575858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10004719;1000471901;Precioso Apartamento Costa Azahar 2 Marina D or;0.6267593436794054;0.32256719030181996;0.5;0.0;0.478427762488108;-0.2702702702702703;0.3;-0.24999999999999992;0.0;0.8646790153761225;0.6621514552226572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10004975;1000497502;LPA Urban stay;-1.325924962813251;-0.16335640760382072;-0.5;-1.0;-0.7303168989975742;0.5405405405405406;-0.7000000000000001;-0.9999999999999999;0.0;-0.5388126719228883;-0.8258101760248717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10006353;1000635302;Apartamento tranquilo a 100m de la playa con aire acondicionado - ES-228-142;0.35146248619674525;0.025543145773592044;0.5;0.0;0.42589460136293295;-0.6216216216216216;0.5280701754385965;-0.24999999999999992;0.0;0.42413986994807934;-0.10574876395615598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10006949;1000694901;Apartamento El Llano;1.0747049467691685;0.2153156227203474;0.5;0.0;1.43424815682457;-0.40540540540540543;0.37692307692307697;-0.24999999999999992;0.0;1.8484841841588842;1.496126460792422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
10007428;1000742802;Live Santa Úrsula Cala;-0.36064759400955826;0.5695088553587996;0.5;0.0;-0.5661654391358631;0.08108108108108109;0.14337349397590365;-0.24999999999999992;0.0;-0.5112878634590365;0.021927573962360506;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000781;0;Fuencarral Apartments;0.11362077272934715;-0.02599526024912893;-0.5;-1.0;0.17925219140232895;0.8108108108108109;-0.7000000000000001;-0.9999999999999999;0.0;0.1194542553470197;0.5556793889892168;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000785;100078503;Hostal La Fosca;0.43349154858186634;-0.28331643042968835;-0.5;-1.0;0.9466232685473028;0.32432432432432434;-0.7000000000000001;-0.9999999999999999;0.0;0.6660667416979532;-0.0009218447667412163;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000807;100080701;Pension Logroño;-0.9775973641666011;-0.02599526024912893;-0.5;-1.0;-0.6337891244022194;0.8108108108108109;-0.7000000000000001;-0.9999999999999999;0.0;-0.30088985569021903;-0.7598002569785518;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
10008268;1000826801;EL POBLET DE ATALAYAS;-0.866441665485567;1.0050808919418672;-0.5;-1.0;-0.8711879824721844;3.891891891891892;-0.7000000000000001;-0.9999999999999999;0.0;-0.2601564728556907;-1.0364879712958783;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10008421;1000842101;BANDAMA 12 by JK Lanzarote;-0.3680773744839111;-0.48390408041702787;0.0;0.0;0.05442479567441346;0.0;0.17500000000000004;0.5;0.0;-0.33510525184706047;-0.4364257039743053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10008917;1000891702;Finca Sol - Adults only;0.0881741810296265;0.32256719030181996;0.0;0.0;-0.12850005379698615;1.6216216216216217;-0.20000000000000004;0.5;0.0;0.09041432285385921;-0.40108844828525386;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10008979;1000897902;Bonamar;-0.6852306172055456;-0.16335640760382072;-0.5;0.0;-0.41816434001136693;0.5405405405405406;-0.7000000000000001;0.5;0.0;-0.5461127559460226;-0.30240106187661164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009015;1000901502;Las Rotas KD by CARLOSFERIEN;1.8798253700956322;1.8509267861918601;1.5;2.0;0.5350638066489984;0.5405405405405406;0.0;0.12500000000000003;0.0;0.5113681375439392;3.791843372230791;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009523;1000952301;El Mercado;-0.5139292220388945;0.32256719030181996;0.5;0.0;-0.5437663631457624;-0.2702702702702703;0.3;-0.24999999999999992;0.0;-0.43934561349375073;0.15738440365559966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009640;1000964002;Villa Cabopino - Golfside Villa with Spectacular Ocean Views;1.8295655016390155;2.3893147293305805;1.0;1.0;-0.033708340949399694;3.0450450450450446;-0.3366782006920416;0.0;0.0;0.43798626003139984;3.7663509454159803;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009853;1000985302;Apartamentos Turísticos DE LA BERNARDA;-0.5701584928006431;-1.2704164272408167;0.0;0.0;0.6086741940927216;-0.918918918918919;0.8217391304347825;0.5;0.05259003141824153;-0.47614949974502585;-0.08315340951954096;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10009967;1000996701;Apartamento Horno del Agua Cordoba;-0.9418069746295002;0.09961063096007067;0.5;0.0;-0.6619363650294537;-0.5405405405405406;0.4666666666666667;-0.24999999999999992;0.5940481896213673;-0.6791698522790214;-0.1790867012073216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10010003;1001000304;Alkalea Hospedería;-0.4663076653950191;0.42251689407008786;-0.5;-1.0;-0.5603771104377478;1.8918918918918919;-0.7000000000000001;-0.9999999999999999;0.0;-0.3510134760307652;-0.1275573149671353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10010985;1001098501;Gemelos XX Playa Levante Zarita;0.3705032519793804;0.6870670888314507;0.5;1.0;-0.13559862474768897;0.2702702702702703;0.07777777777777779;0.5;0.0;0.4513497434281472;-0.08843149050908009;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10011485;1001148501;Apartamento Villa María III;-0.18185012846834525;-0.48390408041702787;0.0;0.0;0.26528445619741287;0.0;0.17500000000000004;0.5;0.0;-0.181393218563965;-0.6012842387229886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10011863;1001186302;Casa Maricarmen villa;-0.0388302312284192;0.8401945947599362;1.0;1.0;-0.5096507224240253;-0.36036036036036023;0.35;0.0;0.0;-0.8856314580708805;0.5207926599125688;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10012568;1001256801;Seaview Appartment El Mirador in Sitio de Calahonda;0.6251395586984773;0.6040679524792704;0.5;1.0;0.1890566054976915;0.13513513513513514;0.12352941176470586;0.5;0.0;0.861768245855362;0.3379734631411723;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10013390;1001339002;AmazINN Places Madrid Preciados;0.22359003796843815;-0.31490246203657063;0.0;1.0;0.6371092175201196;0.2702702702702703;0.07777777777777779;2.0;0.27197503315412896;0.25256747131637897;0.76401364923244;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10013885;1001388501;City Family Ciudad Jardín;-0.1062678832588023;0.5160959195829721;0.5;1.0;-0.39482956265366886;0.0;0.17500000000000004;0.5;0.10406761753829899;-0.11159308188691179;0.4971743838873288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10014041;1001404108;Apartamentos Turísticos Los LLanos;0.013613016430474592;-0.16335640760382072;0.5;0.0;0.19093576675891938;-0.8108108108108109;0.7000000000000001;-0.24999999999999992;0.0;0.008912892703349109;-0.11054147294232745;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10014391;1001439101;Julio Romero - Nuevo y céntrico;-0.5726949607129753;0.6870670888314507;1.0;0.0;-0.7020645866137769;-0.5405405405405406;0.4666666666666667;-0.49999999999999994;0.0;-0.47776788759856864;0.33025919775424484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1001443;100144302;Oropesa Ciudad de Vacaciones 3000;0.15082479361248896;-0.02599526024912893;0.5;0.0;0.22277466567244045;-0.6756756756756757;0.5727272727272726;-0.24999999999999992;0.07526999940798876;0.16307877317012145;-0.07811912993990477;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
