id;room_id;name;log_price;log_sqm;num_rooms;num_bathrooms;price_per_sqm;sqm_per_room;rooms_per_sqm;baths_per_room;discount_pct;price_relative_to_type;price_relative_to_province;has_stars;pool_flag;beach_flag;breakfast;cancellation;property_type_Agroturismo;property_type_Albergue;property_type_Apartahotel;property_type_Apartamento;property_type_Barco;property_type_Bed and breakfast;property_type_Camping;property_type_Camping resort;property_type_Casa o chalet;property_type_Casa rural;property_type_Chalet de montaña;property_type_Habitación en casa particular;property_type_Hostal o pensión;property_type_Hotel;property_type_Lodge;property_type_Love hotel;property_type_Posada u hostería;property_type_Resort;property_type_Villa;region_ ;region_Andalucía;region_Aragón;region_Canary Islands;region_Cantabria;region_Castilla y León;region_Castilla-La Mancha;region_Cataluña;region_Ceuta;region_Comunidad Foral de Navarra;region_Comunidad Valenciana;region_Comunidad de Madrid;region_Extremadura;region_Galicia;region_Islas Baleares;region_La Rioja;region_Melilla;region_País Vasco;region_Principado de Asturias;region_Región de Murcia
10006518;1000651804;Apartamentos La Piedra de Nájera;-0.35361175442184317;0.38280881863679245;0.5;1.0;-0.538624249443346;0.0;0.17500000000000004;0.5;0.0;-0.32183394783290215;-0.15118642608037453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
10006949;1000694901;Apartamento El Llano;1.04098400299107;0.10634923349293973;0.5;0.0;1.4582818798659418;-0.4166666666666667;0.37692307692307697;-0.24999999999999992;0.0;1.8303432552728076;1.4811492104331627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
10007428;1000742802;Live Santa Úrsula Cala;-0.21631331098450785;0.4319028524545888;0.5;0.0;-0.4837806018777436;0.08333333333333333;0.14337349397590365;-0.24999999999999992;0.0;-0.4332197369655743;0.21822264008911388;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000751;100075104;Sunny Apartments Barcelona;0.1986138581059922;-0.11544955882259514;-0.5;0.0;0.326125733887681;0.8333333333333334;-0.7000000000000001;0.5;0.0;0.24181536432361553;-0.3615055695867378;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10007694;1000769401;LA MESA;1.4747808065225059;1.84909673613446;2.0;1.0;-0.13828760664502246;0.4333333333333332;0.03221757322175728;-0.39999999999999986;0.0;0.059015959558025355;3.5014105058147758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000785;100078506;Hostal La Fosca;0.820904691151206;-0.6038433794767653;-0.5;-1.0;2.553374750914429;-0.1111111111111111;-0.7000000000000001;-0.9999999999999999;0.0;1.4750065501034333;0.6624178717424943;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10008049;1000804902;Pueblo Bahia 14, Mijas Spacious, modern , Peaceful 2 bedrooms apartment;0.6901291475910312;0.38280881863679245;0.5;0.0;0.40268104497069296;0.0;0.17500000000000004;-0.24999999999999992;0.0;1.027152748091095;0.45938613628801367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000807;100080701;Pension Logroño;-1.0167928301854747;-0.11544955882259514;-0.5;-1.0;-0.6544218883516166;0.8333333333333334;-0.7000000000000001;-0.9999999999999999;0.0;-0.3274118145036155;-0.7461657275436246;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
10008268;1000826801;EL POBLET DE ATALAYAS;-0.9053406233626452;0.2967964739409763;-0.5;-1.0;-0.7560802238459124;1.9444444444444444;-0.7000000000000001;-0.9999999999999999;0.0;-0.2750300620944137;-1.014197713991264;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10008979;1000897902;Bonamar;-0.6625955329497415;-0.24170385875071157;-0.5;0.0;-0.39360912400406944;0.5555555555555556;-0.7000000000000001;0.5;0.0;-0.5379683041673082;-0.31386030411164456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
