10000125;Apartamentos Villa Zoila Nigrán;1000012504;Apartamento de 1 dormitorio;-394030;Galicia;Pontevedra;Nigrán;Nigrán;Apartamento;1;1;55;0;1; ;1924.0;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10001001;Chalet Wanderlust;1000100102;Casa;-377937;Andalucía;Cádiz;Chiclana de la Frontera;Chiclana de la Frontera;Chalet de montaña;2;1;108;1;0; ;1750.5;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
1000112;La Vista de Medina By La Vista Medina Stays;100011202;Estudio;-391732;Andalucía;Cádiz;Medina-Sidonia;Medina Sidonia;Apartamento;1;1;25;1;0;2;760.0;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
1000115;Hostal Catalina de Austria;100011502;Habitación Doble - 2 camas;-404562;Castilla y León;Palencia;Torquemada;Torquemada;Hostal o pensión;0;0; ;0;0;2;513.0;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001227;"El Paraguas del Antiguo" Parking privado gratuito-Tres dormitorios independientes;1000122701;Apartamento de 3 dormitorios;-394970;Principado de Asturias;Principado de Asturias;Oviedo;Oviedo;Apartamento;3;1;61;0;0; ;1300.0001;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
1000144;Casa Candela;100014401;Villa de 2 dormitorios;-397298;Principado de Asturias;Principado de Asturias;Llanes;Posada;Casa o chalet;2;2;300;0;0; ;2450.0;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10001487;Luxury Villa Alma Pool, Garden & Parking;1000148703;Villa Estándar;-391076;Andalucía;Málaga;Marbella;Marbella;Villa;4;4;500;1;0; ;8315.371;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10001512;Marbella Golf 103 By Pride Holiday Rentals;1000151201;Bungalow de 2 dormitorios;-400492;Islas Canarias;Gran Canaria;San Bartolomé de Tirajana;San Bartolomé;Casa o chalet;2;1;70;1;0; ;864.0;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001634;Càntir;1000163402;Apartamento;-395148;Cataluña;Gerona;Palafrugell;Palafrugell;Apartamento;3;2;100;0;0; ;2848.02;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001727;Gaia;1000172702;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;2;2;210;0;0; ;3821.02;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001827;Costacabana - Villa Sofia;1000182702;Villa con vistas al mar;-389487;Cataluña;Gerona;Lloret de Mar;Lloret de Mar;Villa;4;3;190;1;0; ;3570.56;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10001828;AVG Premio Real 13;1000182801;Apartamento de 2 dormitorios;-384004;Principado de Asturias;Principado de Asturias;Gijón;Gijón;Apartamento;2;1;55;0;0; ;1315.0;57.5;1372.5;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001831;Centro Histórico - Catedral 2;1000183101;Apartamento de 2 dormitorios;-390787;Andalucía;Málaga;Málaga;Málaga;Apartamento;2;1;80;0;0; ;1534.0;201.94;1735.94;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001912;Pinetells;1000191202;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;160;0;0; ;4438.02;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001944;Preciosa villa con piscina climatizda, las Colinas;1000194401;Villa con piscina privada;-394692;Comunidad Valenciana;Alicante;Orihuela;Orihuela;Villa;3;2; ;1;1; ;3368.8;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10001947;Garrucha Pinar con sorpresa;1000194701;Apartamento de 2 dormitorios;-383800;Andalucía;Almería;Garrucha;Garrucha;Apartamento;2;2;88;0;0; ;1453.5;351.5;1805.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10001961;Apartamento Central A;1000196101;Apartamento de 2 dormitorios;-370160;Andalucía;Cádiz;Algeciras;Algeciras;Apartamento;2;1;60;0;0; ;831.25;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10001984;Rosa;1000198402;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;5;4;410;0;0; ;5238.02;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10002035;Setè cel;1000203502;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;1.000;0;0; ;4958.02;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10002045;Torreta;1000204502;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;140;0;0; ;3351.02;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10002064;Apartoyou - Plaza San Juan;1000206401;Apartamento de 2 dormitorios;-381105;Andalucía;Cádiz;Puerto de Santa María, El;El Puerto de Santa María;Apartamento;2;1;60;0;0; ;1188.55;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
10002076;Apartamento Las Terrazas del Ayuntamiento by Clabao;1000207601;Apartamento de 3 dormitorios;-389593;La Rioja;La Rioja;Logroño;Logroño;Apartamento;3;1;65;0;0; ;952.62;99.18;1051.8;2; ;0;2026-05-27;2026-08-29;2026-09-05
10002149;Hostal Boutique La Mar Serena;1000214902;Habitación Doble Pequeña;-396163;Comunidad Valenciana;Castellón;Peníscola / Peñíscola;Peñíscola;Hostal o pensión;0;0; ;0;1; ;776.0001;0.0;0.0;2; ;0;2026-05-27;2026-08-29;2026-09-05
10002294;Miró Mar;1000229402;Apartamento;-372154;Cataluña;Gerona;Begur;Begur;Apartamento;1;1;40;0;0; ;1548.02;0.0;0.0;2; ;1;2026-05-27;2026-08-29;2026-09-05
