10000734;Hostal Carlos III;1000073402;Habitación Doble - 2 camas;-398093;Andalucía;Córdoba;Victoria, La;Aldea Quintana;Hostal o pensión;0;0; ;0;0; ;420.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10001060;Apartamento Ría Villaviciosa;1000106001;Apartamento de 2 dormitorios;-408639;Principado de Asturias;Principado de Asturias;Villaviciosa;Villaviciosa;Apartamento;2;2;70;0;0; ;2633.04;206.51;2839.55;2; ;0;2026-07-15;2026-08-15;2026-08-22
10001512;Marbella Golf 103 By Pride Holiday Rentals;1000151201;Bungalow de 2 dormitorios;-400492;Islas Canarias;Gran Canaria;San Bartolomé de Tirajana;San Bartolomé;Casa o chalet;2;1;70;1;0; ;820.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10001634;Càntir;1000163402;Apartamento;-395148;Cataluña;Gerona;Palafrugell;Palafrugell;Apartamento;3;2;100;0;0; ;2925.02;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10002014;Casablanca - Miami style for 8 guests;1000201401;Villa;900051892;Comunidad Valenciana;Alicante;Jávea / Xàbia;Balcón del Mar;Villa;4;3;296;0;0; ;5996.8403;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10002076;Apartamento Las Terrazas del Ayuntamiento by Clabao;1000207601;Apartamento de 3 dormitorios;-389593;La Rioja;La Rioja;Logroño;Logroño;Apartamento;3;1;65;0;0; ;967.2;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10002125;Meson de los Caballeros;1000212502;Casa de 5 dormitorios;-402849;Andalucía;Sevilla;Sevilla;Sevilla;Casa o chalet;5;6;450;1;0; ;6374.9;666.1;7041.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10002818;Castilla Termal Brihuega;1000281804;Habitación Doble Superior con acceso al spa - 1 o 2 camas;-374169;Castilla-La Mancha;Guadalajara;Brihuega;Brihuega;Hotel;0;0; ;1;0;5;1992.9;156.3;2149.2;2;1;0;2026-07-15;2026-08-15;2026-08-22
10002915;Cosy Loft's Valencia;1000291505;Apartamento de 1 dormitorio;-377302;Comunidad Valenciana;Valencia;Catarroja;Catarroja;Apartamento;1;1;62;0;0; ;994.39;152.81;1147.2;2; ;0;2026-07-15;2026-08-15;2026-08-22
10003120;Piso recien reformado y con buena ubicación;1000312001;Apartamento de 2 dormitorios;-394970;Principado de Asturias;Principado de Asturias;Oviedo;Oviedo;Apartamento;2;1;50;0;0; ;1323.87;233.63;1557.5;2; ;1;2026-07-15;2026-08-15;2026-08-22
10003913;Checkin Madrid Móstoles;1000391308;Habitación Doble - 2 camas;-393203;Comunidad de Madrid;Comunidad de Madrid;Móstoles;Móstoles;Hotel;0;0; ;1;0;4;650.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10003981;Rockside Residentes Suites La Línea;1000398101;Apartamento de 2 dormitorios;-387329;Andalucía;Cádiz;Línea de la Concepción, La;La Línea de la Concepción;Apartamento;2;1;70;0;0; ;1382.29;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10004015;Primera línea de playa y Gibraltar a 5 minutos;1000401501;Apartamento de 2 dormitorios;-387329;Andalucía;Cádiz;Línea de la Concepción, La;La Línea de la Concepción;Apartamento;2;1;70;0;1; ;1565.28;135.02;1700.3;2; ;0;2026-07-15;2026-08-15;2026-08-22
10004244;Apartamento con piscina en 1ª línea Golf La Quinta;1000424401;Apartamento de 2 dormitorios;-373137;Andalucía;Málaga;Benahavís;Benahavís;Apartamento;2;1;110;1;0; ;2342.8;1239.82;3582.62;2; ;0;2026-07-15;2026-08-15;2026-08-22
10004445;La Tesela;1000444501;Casa de 2 dormitorios;-397624;Andalucía;Córdoba;Priego de Córdoba;Priego de Córdoba;Casa o chalet;2;2;86;0;0; ;722.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10004719;Precioso Apartamento Costa Azahar 2 Marina D or;1000471901;Apartamento de 2 dormitorios;-394739;Comunidad Valenciana;Castellón;Oropesa del Mar / Orpesa;Oropesa del Mar;Apartamento;2;1;70;0;0; ;1785.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10004975;LPA Urban stay;1000497503;Loft;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Hostal o pensión;1;1;35;0;0; ;485.45;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10005678;One&Lux Lumbreras, bright duplex with private terrace;1000567801;Apartamento de 1 dormitorio;-402849;Andalucía;Sevilla;Sevilla;Sevilla;Apartamento;1;1;60;0;0; ;600.4401;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10006089;Alojamiento Esencia I;1000608901;Apartamento de 2 dormitorios;-386068;Andalucía;Jaén;Jaén;Jaén;Apartamento;2;1;60;0;0; ;556.5;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10006949;Apartamento El Llano;1000694901;Apartamento de 2 dormitorios;-384004;Principado de Asturias;Principado de Asturias;Gijón;Gijón;Apartamento;2;1;65;0;0; ;2629.97;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10007276;Casa Rural Alikakaro;1000727601;Casa de 2 dormitorios;-369781;Castilla-La Mancha;Albacete;Alcalá del Júcar;Alcalá del Júcar;Casa o chalet;2;1;68;0;0; ;1428.0;0.0;0.0;2;1;1;2026-07-15;2026-08-15;2026-08-22
10007428;Live Santa Úrsula Cala;1000742802;Casa;-402011;Islas Canarias;Tenerife;Santa Úrsula;Santa Úrsula;Casa o chalet;2;1;83;0;0; ;693.25;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10007527;Sweet flat in Tortosa;1000752701;Apartamento de 3 dormitorios;-404879;Cataluña;Tarragona;Tortosa;Tortosa;Apartamento;3;1;79;0;0; ;930.02;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
1000785;Hostal La Fosca;100078506;Habitación Doble con terraza;-395149;Cataluña;Gerona;Palamós;Palamós;Hotel;0;0; ;0;1;2;2056.36;0.0;0.0;2;1;1;2026-07-15;2026-08-15;2026-08-22
1000807;Pension Logroño;100080701;Habitación Doble con baño compartido - 2 camas;-389593;La Rioja;La Rioja;Logroño;Logroño;Hostal o pensión;0;0; ;0;0; ;470.0;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10008134;Piso completo en Gijon muy cerca de la playa;1000813401;Apartamento de 2 dormitorios;-384004;Principado de Asturias;Principado de Asturias;Gijón;Gijón;Apartamento;2;1;75;0;0; ;1875.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10008268;EL POBLET DE ATALAYAS;1000826804;Habitación Doble con baño privado;-370210;Comunidad Valenciana;Alicante;Alicante / Alacant;Alicante;Habitación en casa particular;0;0; ;0;0; ;690.0;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10009772;Wimpy Solo Familias Serviplaya;1000977202;Apartamento;900050047;Comunidad Valenciana;Valencia;Xeraco;Playa de Xeraco;Apartamento;2;1;77;1;0; ;1226.8;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10009853;Apartamentos Turísticos DE LA BERNARDA;1000985311;Apartamento;-374847;Extremadura;Cáceres;Cáceres;Cáceres;Apartamento;1;1;34;1;0; ;857.58;45.12;902.7;2; ;1;2026-07-15;2026-08-15;2026-08-22
10009917;Vestige Son Vell;1000991701;Suite Junior con jardín;-378237;Islas Baleares;Menorca;Ciutadella de Menorca;Ciutadella;Hotel;1;1;47;0;0;5;8169.6;0.0;0.0;2;1;0;2026-07-15;2026-08-15;2026-08-22
10009967;Apartamento Horno del Agua Cordoba;1000996701;Apartamento de 2 dormitorios;-378765;Andalucía;Córdoba;Córdoba;Córdoba;Apartamento;2;1;60;0;0; ;502.3701;301.5799;803.95;2; ;1;2026-07-15;2026-08-15;2026-08-22
10010003;Alkalea Hospedería;1001000304;Habitación Doble;-369781;Castilla-La Mancha;Albacete;Alcalá del Júcar;Alcalá del Júcar;Hotel;0;0; ;0;0; ;733.5;0.0;0.0;2;1;1;2026-07-15;2026-08-15;2026-08-22
10010201;Graham Holiday Rentals - Litoral;1001020102;Villa con piscina privada;-393001;Comunidad Valenciana;Alicante;Teulada;Moraira;Villa;4;5;280;1;0; ;5774.5;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10010485;Fredriks Apartamento Iguazu 3;1001048501;Apartamento de 2 dormitorios;900039399;Islas Canarias;Gran Canaria;San Bartolomé de Tirajana;Playa del Inglés;Apartamento;2;1;62;1;0; ;831.49;181.51;1013.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10011863;Casa Maricarmen villa;1001186302;Villa de 3 dormitorios;-403644;Islas Canarias;Tenerife;Tacoronte;Tacoronte;Villa;3;2;100;0;0; ;1003.4;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10013390;AmazINN Places Madrid Preciados;1001339006;Apartamento de 1 dormitorio;-390625;Comunidad de Madrid;Comunidad de Madrid;Madrid;Madrid;Apartamento;1;1;35;0;0; ;925.57;76.57;1002.14;2; ;0;2026-07-15;2026-08-15;2026-08-22
10013885;City Family Ciudad Jardín;1001388501;Apartamento de 2 dormitorios;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;2;2;80;0;0; ;1035.78;108.42;1144.2;2; ;1;2026-07-15;2026-08-15;2026-08-22
10014391;Julio Romero - Nuevo y céntrico;1001439101;Apartamento de 3 dormitorios;-378765;Andalucía;Córdoba;Córdoba;Córdoba;Apartamento;3;1;90;0;0; ;632.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
1001443;Oropesa Ciudad de Vacaciones 3000;100144302;Apartamento estándar con 2 dormitorios (6 adultos);-394739;Comunidad Valenciana;Castellón;Oropesa del Mar / Orpesa;Oropesa del Mar;Apartamento;2;1;55;1;0; ;1462.27;114.69;1576.96;2; ;0;2026-07-15;2026-08-15;2026-08-22
10014435;Apartamento con Patio Sevillano;1001443501;Apartamento de 1 dormitorio;-402849;Andalucía;Sevilla;Sevilla;Sevilla;Apartamento;1;1;65;0;0; ;560.0;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10014984;Casas Holiday - Playa la Mata Laredo;1001498401;Apartamento de 1 dormitorio;-404722;Comunidad Valenciana;Alicante;Torrevieja;La Mata;Apartamento;1;1;58;0;0; ;1101.1;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10015561;Dúplex La Marea;1001556102;Apartamento Dúplex;-397848;Islas Canarias;Tenerife;Güímar;Puertito de Güímar;Apartamento;3;1;100;0;1; ;1631.7;0.0;0.0;2; ;0;2026-07-15;2026-08-15;2026-08-22
10015619;Los Diamantes Komfort apt107- 2 bedrooms, 2 bathrooms, easily accessible, no stairs;1001561901;Apartamento de 2 dormitorios;-389931;Islas Canarias;Tenerife;Arona;Los Cristianos;Apartamento;2;2;70;1;0; ;802.1;0.0;0.0;2; ;1;2026-07-15;2026-08-15;2026-08-22
10016122;Apartamento compartido - SOLO EL DORMITORIO ES PRIVADO;1001612201;Habitación Doble - 2 camas;-404832;Comunidad Valenciana;Alicante;Torrevieja;Torrevieja;Habitación en casa particular;0;0; ;0;0; ;944.2501;104.2499;1048.5;2; ;0;2026-07-15;2026-08-15;2026-08-22
