10000734;Hostal Carlos III;1000073405;Habitación Deluxe - 1 cama grande;-398093;Andalucía;Córdoba;Victoria, La;Aldea Quintana;Hostal o pensión;0;0; ;0;0; ;420.0;0.0;0.0;2; ;1;2026-07-01;2026-08-01;2026-08-08
10001060;Apartamento Ría Villaviciosa;1000106001;Apartamento de 2 dormitorios;-408639;Principado de Asturias;Principado de Asturias;Villaviciosa;Villaviciosa;Apartamento;2;2;70;0;0; ;3137.19;0.0;0.0;2; ;1;2026-07-01;2026-08-01;2026-08-08
1000112;La Vista de Medina By La Vista Medina Stays;100011202;Estudio;-391732;Andalucía;Cádiz;Medina-Sidonia;Medina Sidonia;Apartamento;1;1;25;1;0;2;840.0;0.0;0.0;2; ;1;2026-07-01;2026-08-01;2026-08-08
10001487;Luxury Villa Alma Pool, Garden & Parking;1000148703;Villa Estándar;-391076;Andalucía;Málaga;Marbella;Marbella;Villa;4;4;500;1;0; ;12266.993;0.0;0.0;2; ;0;2026-07-01;2026-08-01;2026-08-08
10001758;León;1000175802;Apartamento;-372154;Cataluña;Gerona;Begur;Begur;Apartamento;1;1;70;0;0; ;1771.02;0.0;0.0;2; ;1;2026-07-01;2026-08-01;2026-08-08
10001863;Edificio Galerias;1000186301;Apartamento de 1 dormitorio;-389708;Región de Murcia;Región de Murcia;Lorca;Lorca;Apartamento;1;1;50;0;0; ;677.96;0.0;0.0;2; ;0;2026-07-01;2026-08-01;2026-08-08
10002125;Meson de los Caballeros;1000212502;Casa de 5 dormitorios;-402849;Andalucía;Sevilla;Sevilla;Sevilla;Casa o chalet;5;6;450;0;0; ;6365.0;665.0;7030.0;2; ;1;2026-07-01;2026-08-01;2026-08-08
10002818;Castilla Termal Brihuega;1000281804;Habitación Doble Superior con acceso al spa - 1 o 2 camas;-374169;Castilla-La Mancha;Guadalajara;Brihuega;Brihuega;Hotel;0;0; ;1;0;5;2126.7;0.0;0.0;2;1;0;2026-07-01;2026-08-01;2026-08-08
10002915;Cosy Loft's Valencia;1000291506;Apartamento de 1 dormitorio;-377302;Comunidad Valenciana;Valencia;Catarroja;Catarroja;Apartamento;1;1;62;0;0; ;994.93;70.37;1065.3;2; ;1;2026-07-01;2026-08-01;2026-08-08
10003833;Apartamento Playa Rapadoira;1000383301;Apartamento de 2 dormitorios;-382803;Galicia;Lugo;Foz;Foz;Apartamento;2;1;60;0;1; ;1956.9;0.0;0.0;2; ;1;2026-07-01;2026-08-01;2026-08-08
