10000114;Casa A Gándara;1000011401;Apartamento de 2 dormitorios;-384554;Galicia;Pontevedra;Grove, O;O Grove;Apartamento;2;2;85;0;0; ;840.0;0.0;0.0;2; ;1;2026-05-13;2026-06-13;2026-06-20
10000125;Apartamentos Villa Zoila Nigrán;1000012502;Apartamento de 1 dormitorio;-394030;Galicia;Pontevedra;Nigrán;Nigrán;Apartamento;1;1;55;0;1; ;1599.0;0.0;0.0;2; ;0;2026-05-13;2026-06-13;2026-06-20
10000734;Hostal Carlos III;1000073405;Habitación Deluxe - 1 cama grande;-398093;Andalucía;Córdoba;Victoria, La;Aldea Quintana;Hostal o pensión;0;0; ;0;0; ;420.0;0.0;0.0;2; ;1;2026-05-13;2026-06-13;2026-06-20
1000112;La Vista de Medina By La Vista Medina Stays;100011202;Estudio;-391732;Andalucía;Cádiz;Medina-Sidonia;Medina Sidonia;Apartamento;1;1;25;1;0;2;700.0;0.0;0.0;2; ;1;2026-05-13;2026-06-13;2026-06-20
1000144;Casa Candela;100014401;Villa de 2 dormitorios;-397298;Principado de Asturias;Principado de Asturias;Llanes;Posada;Casa o chalet;2;2;300;0;0; ;2450.0;0.0;0.0;2; ;0;2026-05-13;2026-06-13;2026-06-20
10001503;Apartment Gandia Playa Venecia;1000150301;Apartamento de 3 dormitorios;-383645;Comunidad Valenciana;Valencia;Gandia;Gandía;Apartamento;3;2;102;0;0; ;1000.0;0.0;0.0;2; ;0;2026-05-13;2026-06-13;2026-06-20
10001615;Can Pau;1000161502;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;3;2;140;0;0; ;2420.02;0.0;0.0;2; ;0;2026-05-13;2026-06-13;2026-06-20
10001622;Amplio apartamento en el centro de Portonovo;1000162201;Apartamento;-400780;Galicia;Pontevedra;Sanxenxo;Sanxenxo;Apartamento;4;2;140;0;0; ;831.25;0.0;0.0;2; ;0;2026-05-13;2026-06-13;2026-06-20
10001634;Càntir;1000163402;Apartamento;-395148;Cataluña;Gerona;Palafrugell;Palafrugell;Apartamento;3;2;100;0;0; ;2722.02;0.0;0.0;2; ;1;2026-05-13;2026-06-13;2026-06-20
10001710;Energías Serenas;1000171002;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;5;4;313;0;0; ;5389.02;0.0;0.0;2; ;0;2026-05-13;2026-06-13;2026-06-20
