id;nombre;idHabitacion;nombreHabitacion;idLocalizacion;nombreCCAA;nombreProvincia;nombreMunicipio;nombreLocalizacion;tipo;numHabitaciones;numBanos;metros;piscina_flag;playa_flag;estrellas;precio;oferta;precioSinOferta;capacidad;desayuno;cancelacion;fechaActual;fechaEntrada;fechaSalida
10002035;Setè cel;1000203502;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;1.000;0;0;4.0;2672.32;171.69999999999982;2844.02;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002045;Torreta;1000204502;Casa;-372154;Cataluña;Gerona;Begur;Begur;Casa o chalet;4;3;140;0;0;4.0;2539.0201;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10002076;Apartamento Las Terrazas del Ayuntamiento by Clabao;1000207601;Apartamento de 3 dormitorios;-389593;La Rioja;La Rioja;Logroño;Logroño;Apartamento;3;1;65;0;0;4.0;758.18;238.72000000000003;996.9;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002079;Casa Ana;1000207902;Casa;-406798;Andalucía;Cádiz;Vejer de la Frontera;Vejer de la Frontera;Casa o chalet;2;1;70;0;0;4.0;782.1;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002122;La Cabadachan;1000212201;Casa de 3 dormitorios;-407241;Galicia;Pontevedra;Vilaboa;Vilaboa;Casa o chalet;3;2;150;0;0; ;1051.53;82.47000000000003;1134.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002149;Hostal Boutique La Mar Serena;1000214902;Habitación Doble Pequeña;-396163;Comunidad Valenciana;Castellón;Peníscola / Peñíscola;Peñíscola;Hostal o pensión;0;0; ;0;1;3.0;591.6;46.39999999999998;638.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002306;Brand new apartment with pool and SEA VIEW in Marbella;1000230601;Apartamento con vistas al mar;-391076;Andalucía;Málaga;Marbella;Marbella;Apartamento;2;2;85;1;1;4.0;1099.7201;89.97990000000004;1189.7;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002475;Casa Señores Cura 1 - Solo Familias;1000247502;Apartamento Superior con vistas a la ciudad;-378657;Andalucía;Cádiz;Conil de la Frontera;Conil de la Frontera;Apartamento;2;1;60;0;0;3.0;809.82;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10002553;Esparto y sal;1000255301;Casa de 2 dormitorios;-381065;Andalucía;Almería;Níjar;El Pozo de los Frailes;Casa o chalet;2;1;70;0;0;3.0;693.0;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002623;Encantadora casa rural Can Vidal;1000262302;Casa de 2 dormitorios;-381931;Cataluña;Gerona;Espolla;Espolla;Casa o chalet;2;2;90;0;0;3.0;877.29;64.73000000000002;942.02;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002634;Nerja Sun Apartamento Bronce B Centro;1000263402;Apartamento de 1 dormitorio;-393985;Andalucía;Málaga;Nerja;Nerja;Apartamento;1;1;45;0;0;3.0;625.75;42.25;668.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10002915;Cosy Loft's Valencia;1000291503;Apartamento de 1 dormitorio;-377302;Comunidad Valenciana;Valencia;Catarroja;Catarroja;Apartamento;1;1;65;0;0;4.0;745.1;40.299999999999955;785.4;2;0;0;2026-09-13;2026-12-19;2026-12-26
10002916;Bonita Casa Jardín Privado 5min a pie de Playa;1000291601;Casa de 4 dormitorios;-399526;Cataluña;Tarragona;Roda de Berà;Roda de Bará;Casa o chalet;4;2;140;0;0;3.0;961.71;465.30999999999995;1427.02;2;0;0;2026-09-13;2026-12-19;2026-12-26
10003115;Sweet House Las Canteras;1000311501;Apartamento de 1 dormitorio;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;1;1;40;0;0; ;1899.4501;206.04989999999998;2105.5;2;0;1;2026-09-13;2026-12-19;2026-12-26
10003140;Apartments in center;1000314001;Apartamento de 1 dormitorio;-404759;Andalucía;Málaga;Torremolinos;Torremolinos;Apartamento;1;1;45;0;0;3.0;463.68;40.31999999999999;504.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10003219;VillaMar;1000321901;Villa de 3 dormitorios;-408593;Islas Canarias;Fuerteventura;Oliva, La;Villaverde;Villa;3;2;130;0;0;4.0;1008.0;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10003322;Vistas Mágicas Mar Mediterraneo;1000332201;Apartamento de 2 dormitorios;-394739;Comunidad Valenciana;Castellón;Oropesa del Mar / Orpesa;Oropesa del Mar;Apartamento;2;2;65;0;1;4.0;951.25;209.25;1160.5;2;0;0;2026-09-13;2026-12-19;2026-12-26
10003653;Villa Lucerna, villa con piscina en Pantín;1000365301;Villa de 3 dormitorios;-395376;Galicia;La Coruña;Valdoviño;Pantín;Villa;3;2;200;1;0;4.0;2044.3682;137.44998181818028;2181.81818181818;2;0;0;2026-09-13;2026-12-19;2026-12-26
10003774;Piso recién reformado en Gascona;1000377401;Apartamento de 2 dormitorios;-394970;Principado de Asturias;Principado de Asturias;Oviedo;Oviedo;Apartamento;2;1;70;0;0;4.0;1084.71;94.31999999999994;1179.03;2;0;1;2026-09-13;2026-12-19;2026-12-26
10003875;Apartamento al lado del Mar. Recién reformado.;1000387501;Apartamento de 1 dormitorio;-396163;Comunidad Valenciana;Castellón;Peníscola / Peñíscola;Peñíscola;Apartamento;1;1; ;0;1; ;694.09;50.90999999999997;745.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10003913;Checkin Madrid Móstoles;1000391308;Habitación Doble - 2 camas;-393203;Comunidad de Madrid;Comunidad de Madrid;Móstoles;Móstoles;Hotel;0;0; ;1;0;4.0;643.0001;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10004015;Primera línea de playa y Gibraltar a 5 minutos;1000401501;Apartamento de 2 dormitorios;-387329;Andalucía;Cádiz;Línea de la Concepción, La;La Línea de la Concepción;Apartamento;2;1;70;0;1;3.0;1749.22;133.26999999999998;1882.49;2;0;0;2026-09-13;2026-12-19;2026-12-26
10004244;Apartamento con piscina en 1ª línea Golf La Quinta;1000424401;Apartamento de 2 dormitorios;-373137;Andalucía;Málaga;Benahavís;Benahavís;Apartamento;2;1;110;1;0;4.0;1289.78;799.8199999999999;2089.6;2;0;0;2026-09-13;2026-12-19;2026-12-26
10004438;Apartamento Mayor;1000443801;Apartamento de 2 dormitorios;-373599;Aragón;Huesca;Biescas;Biescas;Apartamento;2;1; ;0;0; ;833.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10004445;La Tesela;1000444501;Casa de 2 dormitorios;-397624;Andalucía;Córdoba;Priego de Córdoba;Priego de Córdoba;Casa o chalet;2;2;86;0;0;4.0;772.54;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10004760;CASA DOMINGO 3;1000476001;Apartamento de 1 dormitorio;-388127;Islas Canarias;Lanzarote;Tinajo;La Santa;Apartamento;1;1;40;0;0;3.0;505.0001;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10004944;O meo refuxio;1000494401;Apartamento de 2 dormitorios;-372684;Galicia;Lugo;Barreiros;Barreiros;Apartamento;2;2;60;0;0;4.0;496.56;38.94;535.5;2;0;0;2026-09-13;2026-12-19;2026-12-26
10005262;Apartment Riviera del Sol;1000526201;Apartamento de 2 dormitorios;900055469;Andalucía;Málaga;Marbella;Sitio de Calahonda;Apartamento;2;2;84;0;1;3.0;1215.0001;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10005432;Rustic country cottage;1000543201;Casa con 1 dormitorio;-373151;Andalucía;Málaga;Vélez-Málaga;Benamargosa;Casa o chalet;1;1;75;0;0;4.0;887.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10005455;Ático Rosita en Camino de Santiago;1000545501;Apartamento de 2 dormitorios;900050347;Galicia;Orense;Xinzo de Limia;Xinzo de Limia;Apartamento;2;1;80;0;0;3.0;584.18;45.82000000000005;630.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10005582;VILLA ALTO DE LOS BALCONES Torrevieja - Orihuela Costa;1000558201;Villa de 3 dormitorios;900056497;Región de Murcia;Región de Murcia;San Pedro del Pinatar;Orihuela Costa;Villa;3;2;75;1;0; ;1439.59;112.91000000000008;1552.5;2;0;0;2026-09-13;2026-12-19;2026-12-26
10005593;Casa FotoStudi37;1000559301;Casa;900039095;Cataluña;Tarragona;Deltebre;Deltebre;Apartamento;1;2;115;0;0;3.0;1413.02;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10005678;One&Lux Lumbreras, bright duplex with private terrace;1000567801;Apartamento de 1 dormitorio;-402849;Andalucía;Sevilla;Sevilla;Sevilla;Apartamento;1;1;60;0;0;3.0;1282.63;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10006353;Apartamento tranquilo a 100m de la playa con aire acondicionado - ES-228-142;1000635302;Apartamento;-389393;Cataluña;Gerona;Llançà;Llançà;Apartamento;2;1;57;0;0;4.0;760.64;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10006518;Apartamentos La Piedra de Nájera;1000651804;Apartamento Deluxe;-393548;La Rioja;La Rioja;Nájera;Nájera;Apartamento;2;2;80;0;0;3.0;685.02;53.73000000000002;738.75;2;0;1;2026-09-13;2026-12-19;2026-12-26
10007209;Habitación en apartamento con zonas comunes compartida H3;1000720901;Habitación Doble - 2 camas;-373608;País Vasco;Vizcaya;Bilbao;Bilbao;Habitación en casa particular;0;0; ;0;0; ;455.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10007211;Villa Helena;1000721101;Villa de 2 dormitorios;-387686;Islas Canarias;Fuerteventura;Oliva, La;La Oliva;Villa;2;2;90;0;0;4.0;1095.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10007379;COLORADAS PLAYA 16;1000737901;Villa de 3 dormitorios;-396946;Islas Canarias;Lanzarote;Yaiza;Playa Blanca;Villa;3;2;120;0;0; ;1285.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
1000751;Sunny Apartments Barcelona;100075104;Queen Studio with Sofa Bed ;-372490;Cataluña;Barcelona;Barcelona;Barcelona;Apartamento;0;1;55;0;0;4.0;1111.3;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10007640;2 minutes walking to the Beach parking included;1000764001;Apartamento de 1 dormitorio;-375052;Cataluña;Gerona;Palafrugell;Calella de Palafrugell;Apartamento;1;1;51;0;1;4.0;918.48;65.01999999999998;983.5;2;0;0;2026-09-13;2026-12-19;2026-12-26
10007655;* THE CRYSTAL BAY * Luxury bay and see view Villa;1000765501;Villa de 3 dormitorios;900039425;Islas Baleares;Mallorca;Llucmajor;Cala Pi;Villa;3;4;350;0;1;4.0;9692.09;1557.1499999999996;11249.24;2;0;0;2026-09-13;2026-12-19;2026-12-26
10007694;LA MESA;1000769401;Villa con piscina privada;-382325;Andalucía;Almería;Felix;Felix;Villa;5;2;239;0;0; ;3325.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10007696;A de Calón;1000769601;Casa con 1 dormitorio;-391169;Galicia;Pontevedra;Marín;Marín;Casa o chalet;1;1;24;0;0;3.0;665.0001;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10008130;Stay In Costa Blanca;1000813001;Apartamento Estudio con vistas al mar ;-370210;Comunidad Valenciana;Alicante;Alicante / Alacant;Alicante;Apartamento;1;1;48;0;0;3.0;1003.36;200.79000000000008;1204.15;2;0;0;2026-09-13;2026-12-19;2026-12-26
10008264;Apartamento en pleno paseo marítimo de Marbella.;1000826401;Apartamento de 2 dormitorios;-391076;Andalucía;Málaga;Marbella;Marbella;Apartamento;2;1;55;0;0;3.0;1633.03;326.77;1959.8;2;0;1;2026-09-13;2026-12-19;2026-12-26
10008300;The Nook (El Recoveco);1000830001;Estudio;-375779;Andalucía;Málaga;Canillas de Aceituno;Canillas de Aceituno;Apartamento;0;1;44;0;0;5.0;418.6;36.39999999999998;455.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10008305;Precioso apartamento con vistas al mar.;1000830501;Apartamento de 2 dormitorios;-391076;Andalucía;Málaga;Marbella;Marbella;Apartamento;1;1;55;0;1;3.0;885.93;171.57000000000005;1057.5;2;0;1;2026-09-13;2026-12-19;2026-12-26
1000849;Casa Africa;100084905;Habitación Doble Económica;-403890;Andalucía;Cádiz;Tarifa;Tarifa;Hostal o pensión;0;0; ;0;0;3.0;417.11;82.69;499.8;2;0;0;2026-09-13;2026-12-19;2026-12-26
10008559;Villa Don Giovanni Fuengirola, Piscina Privada y vistas al mar y a la Montaña;1000855901;Villa con piscina privada;-383095;Andalucía;Málaga;Fuengirola;Fuengirola;Villa;4;2;1.200;0;0;4.0;2313.5;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10008826;Royal;1000882601;Apartamento de 1 dormitorio;-400284;Cataluña;Tarragona;Salou;Salou;Apartamento;1;1;47;0;0;3.0;637.02;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10008894;Apartamentos Marina Suites;1000889402;Apartamento Dúplex;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;1;2;54;0;0;3.0;1412.45;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10008917;Finca Sol - Adults only;1000891701;Apartamento de 2 dormitorios;-373265;Comunidad Valenciana;Alicante;Benissa;Benissa;Apartamento;2;1;70;1;0;4.0;934.69;73.30999999999995;1008.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10008979;Bonamar;1000897902;Apartamento Ático;-388528;Islas Canarias;Gran Canaria;Palmas de Gran Canaria, Las;Las Palmas de Gran Canaria;Apartamento;0;1;50;0;0;3.0;1234.3;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009149;Amazing apartment with sea view & big terrace;1000914901;Apartamento de 2 dormitorios;900040518;Andalucía;Málaga;Ojén;Mijas Costa;Apartamento;2;1;70;0;0;4.0;919.21;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009163;VH Costa Blanca - APARTAMENTO ABANTOS;1000916301;Apartamento de 2 dormitorios;-375124;Comunidad Valenciana;Alicante;Calp;Calpe;Apartamento;1;1;57;1;0;3.0;1034.41;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009523;El Mercado;1000952301;Apartamento de 2 dormitorios;-369824;Andalucía;Jaén;Alcaudete;Alcaudete;Apartamento;2;1;70;0;0;3.0;665.0001;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009589;Gabriela Mistral ID119;1000958902;Villa con vistas al jardín;-404832;Comunidad Valenciana;Alicante;Torrevieja;Torrevieja;Villa;3;3;198;1;0;4.0;1502.5;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009665;Apartamento Carmen en Muxía;1000966501;Apartamento con vistas al mar;900041005;Galicia;La Coruña;Muxía;Muxía;Apartamento;3;1;80;0;1;3.0;481.0909;53.45455454545498;534.545454545455;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009724;LLOGUER30 Cecilia's House the paradise;1000972401;Villa de 3 dormitorios;900039665;Cataluña;Gerona;Sant Feliu de Guíxols;S'Agaró;Villa;3;1;82;0;0;4.0;3591.02;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10009853;Apartamentos Turísticos DE LA BERNARDA;1000985305;Estudio;-374847;Extremadura;Cáceres;Cáceres;Cáceres;Apartamento;0;1;26;1;0;3.0;527.03;41.34000000000003;568.37;2;0;0;2026-09-13;2026-12-19;2026-12-26
10009967;Apartamento Horno del Agua Cordoba;1000996701;Apartamento de 2 dormitorios;-378765;Andalucía;Córdoba;Córdoba;Córdoba;Apartamento;2;1;60;0;0; ;1022.32;108.02999999999986;1130.35;2;0;1;2026-09-13;2026-12-19;2026-12-26
10010101;Enjoy Spain - La Maestranza;1001010101;Apartamento de 2 dormitorios;-391076;Andalucía;Málaga;Marbella;Marbella;Apartamento;2;2;105;0;0;4.0;1622.73;127.26999999999998;1750.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10010104;Corralejo Secret Garden Tender Suite;1001010401;Apartamento de 1 dormitorio;-378878;Islas Canarias;Fuerteventura;Oliva, La;Corralejo;Apartamento;1;1;30;0;0;3.0;731.5;73.5;805.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10010198;Apartamento playero con vistas a la montaña;1001019801;Apartamento de 1 dormitorio;-376946;Andalucía;Granada;Lújar;Castell de Ferro;Apartamento;1;1;55;1;0;4.0;331.49;59.50999999999999;391.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10010223;Casa Susana;1001022302;Apartamento con terraza ;-378657;Andalucía;Cádiz;Conil de la Frontera;Conil de la Frontera;Casa rural;2;1;60;1;0;3.0;662.34;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10010549;Villa de Lujo en la Costa Brava;1001054901;Villa;-376963;Cataluña;Gerona;Castelló d'Empúries;Castelló d'Empúries;Villa;4;4;250;0;0;4.0;3827.02;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10010599;Apartamentos la buganvilla Novales;1001059901;Apartamento de 1 dormitorio;-394173;Cantabria;Cantabria;Alfoz de Lloredo;Novales;Apartamento;1;1;40;0;0;3.0;585.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10010813;Apartamento de playa familiar, piscina y garaje.;1001081301;Apartamento de 2 dormitorios;-371282;Galicia;La Coruña;Ares;Ares;Apartamento;2;1;45;0;0;3.0;504.0;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10010848;Mediterranean apt with seaview, 365-Day open pool and walking distance to the beach;1001084801;Apartamento de 2 dormitorios;-391076;Andalucía;Málaga;Marbella;Marbella;Apartamento;2;2;130;1;0;4.0;1174.84;122.75999999999999;1297.6;2;0;0;2026-09-13;2026-12-19;2026-12-26
10010864;Relax en Puerta del Sol - Caleta de Fuste;1001086402;Apartamento - Planta baja;900039416;Islas Canarias;Fuerteventura;Antigua;Caleta de Fuste;Apartamento;1;1;40;0;0;3.0;690.0001;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10011050;Sea views in the heart of the old town;1001105001;Apartamento de 2 dormitorios;-377283;Cantabria;Cantabria;Castro-Urdiales;Castro Urdiales;Apartamento;2;2;80;0;0;4.0;1251.73;236.26999999999998;1488.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10011183;E2MA91047 - Fantastic apartment Sagrada Familia;1001118302;Apartamento;-372490;Cataluña;Barcelona;Barcelona;Barcelona;Apartamento;1;1;43;0;0;4.0;1334.17;80.73000000000002;1414.9;2;0;0;2026-09-13;2026-12-19;2026-12-26
10011485;Apartamento Villa María III;1001148501;Apartamento de 1 dormitorio;-370891;Andalucía;Málaga;Antequera;Antequera;Apartamento;1;1;40;0;0;3.0;823.7001;64.59989999999993;888.3;2;0;0;2026-09-13;2026-12-19;2026-12-26
10011490;Piso acogedor entre mar y montaña;1001149001;Apartamento de 2 dormitorios;900058807;Principado de Asturias;Principado de Asturias;Llanes;Posada de Llanes;Apartamento;2;2;80;0;0;4.0;769.09;50.90999999999997;820.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10011935;Pambnb - Breathtaking Ocean View, Adult and Kids Pools & Fiber Wi-Fi;1001193501;Apartamento de 1 dormitorio;-401188;Islas Canarias;Tenerife;San Miguel de Abona;San Miguel de Abona;Apartamento;1;1;60;0;1;4.0;1381.59;105.99000000000001;1487.58;2;0;0;2026-09-13;2026-12-19;2026-12-26
10012646;Casa 70, dúplex en Urbanización Lunamar by LaRomanaMarbella;1001264601;Apartamento de 3 dormitorios;-391076;Andalucía;Málaga;Marbella;Marbella;Apartamento;3;2;130;0;1;4.0;1123.6401;76.35989999999993;1200.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10012909;Yellowstone Ático luminoso y acogedor;1001290901;Apartamento de 3 dormitorios;-380667;Galicia;La Coruña;Ferrol;Ferrol;Apartamento;3;1;60;0;0;3.0;590.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10013261;Home2Book Sunshine Apartment Playa Blanca, Terrace;1001326101;Apartamento de 2 dormitorios;-396946;Islas Canarias;Lanzarote;Yaiza;Playa Blanca;Apartamento;2;1;56;0;0;3.0;929.4601;483.7899;1413.25;2;0;1;2026-09-13;2026-12-19;2026-12-26
10013319;Casa de piedra para 6 personas - Casa Julia;1001331901;Casa de 3 dormitorios;-388005;Galicia;La Coruña;Carnota;Lariño;Casa o chalet;3;2;150;0;0;4.0;884.94;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10013325;Casa Palma Pals 1;1001332501;Villa de 2 dormitorios;-395298;Cataluña;Gerona;Pals;Pals;Villa;2;2;150;0;0;4.0;1287.0201;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10013390;AmazINN Places Preciados;1001339005;Apartamento Estudio ;-390625;Comunidad de Madrid;Comunidad de Madrid;Madrid;Madrid;Apartamento;1;1;30;0;0;3.0;1373.69;276.01;1649.7;2;0;0;2026-09-13;2026-12-19;2026-12-26
10013788;Casa Migjorn;1001378801;Casa de 6 dormitorios;900059485;Cataluña;Barcelona;Navàs;Vals de Torroella;Casa o chalet;6;6;225;0;0;4.0;6727.02;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10013965;MyChoice Dadim;1001396501;Apartamento de 2 dormitorios;-399726;Andalucía;Cádiz;Rota;Rota;Apartamento;2;1;65;0;0;3.0;586.0;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10014004;Apartamento Columela;1001400402;Apartamento;-377937;Andalucía;Cádiz;Chiclana de la Frontera;Chiclana de la Frontera;Apartamento;2;1;60;0;0;3.0;563.4;0.0;0.0;2;0;0;2026-09-13;2026-12-19;2026-12-26
10014020;GALIHOST - Apartamento con vistas al Puerto de O Grove;1001402001;Apartamento de 3 dormitorios;-384554;Galicia;Pontevedra;Grove, O;O Grove;Apartamento;3;2;75;0;0;4.0;518.0;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
10014033;apartamento de dos habitaciones en Quiroga;1001403301;Apartamento de 2 dormitorios;-398267;Galicia;Lugo;Quiroga;Quiroga;Apartamento;2;1;75;0;0;3.0;505.75;0.0;0.0;2;0;1;2026-09-13;2026-12-19;2026-12-26
