-14.04263932;28.21024358;0.1;79;España
-16.94263932;28.31024358;0.1;43;España
-16.84263932;28.31024358;0.05;13;España
-16.79263932;28.31024358;0.05;8;España
-16.84263932;28.36024358;0.05;27;España
-16.79263932;28.36024358;0.05;68;España
-16.74263932;28.31024358;0.05;30;España
-16.69263932;28.31024358;0.05;6;España
-16.74263932;28.36024358;0.025;84;España
-16.71763932;28.36024358;0.025;59;España
-16.69263932;28.36024358;0.05;61;España
-16.59263932;28.31024358;0.05;2;España
-16.64263932;28.36024358;0.05;27;España
-16.59263932;28.36024358;0.025;14;España
-16.56763932;28.36024358;0.025;5;España
-16.59263932;28.38524358;0.025;34;España
-16.56763932;28.38524358;0.025;62;España
-16.54263932;28.31024358;0.05;1;España
-16.54263932;28.36024358;0.05;98;España
-16.49263932;28.36024358;0.05;1;España
-16.44263932;28.31024358;0.05;34;España
-16.39263932;28.31024358;0.05;17;España
-16.39263932;28.36024358;0.05;80;España
-16.34263932;28.31024358;0.1;65;España
-14.24263932;28.31024358;0.1;12;España
-14.14263932;28.31024358;0.1;10;España
-14.04263932;28.31024358;0.1;28;España
-13.94263932;28.31024358;0.05;2;España
-13.89263932;28.36024358;0.025;43;España
-13.86763932;28.36024358;0.025;2;España
-13.88013932;28.38524358;0.0125;60;España
-13.89263932;28.39774358;0.0125;5;España
-13.88013932;28.39774358;0.0125;69;España
-13.86763932;28.38524358;0.0125;35;España
-13.85513932;28.38524358;0.0125;4;España
-13.86763932;28.39774358;0.00625;22;España
-13.86138932;28.39774358;0.00625;97;España
-13.86138932;28.40399358;0.00625;6;España
-13.85513932;28.39774358;0.0125;12;España
-17.94263932;28.41024358;0.1;62;España
-17.84263932;28.41024358;0.1;10;España
-16.56763932;28.41024358;0.0125;61;España
-16.55513932;28.41024358;0.00625;34;España
-16.54888932;28.41024358;0.00625;40;España
-16.55513932;28.41649358;0.00625;31;España
-16.54888932;28.41649358;0.00625;55;España
-16.54263932;28.41024358;0.025;68;España
-16.51763932;28.41024358;0.025;55;España
-16.51763932;28.43524358;0.025;2;España
-16.49263932;28.41024358;0.05;42;España
-16.49263932;28.46024358;0.05;21;España
-16.44263932;28.41024358;0.05;6;España
-16.39263932;28.41024358;0.05;13;España
-16.44263932;28.46024358;0.05;88;España
-16.39263932;28.46024358;0.05;21;España
-16.34263932;28.41024358;0.05;25;España
-16.29263932;28.41024358;0.05;30;España
-16.34263932;28.46024358;0.05;93;España
-16.29263932;28.46024358;0.025;26;España
-16.26763932;28.46024358;0.0125;58;España
-16.25513932;28.46024358;0.0125;78;España
-16.26763932;28.47274358;0.0125;2;España
-16.25513932;28.47274358;0.0125;26;España
-16.29263932;28.48524358;0.025;1;España
-16.24263932;28.41024358;0.1;35;España
-14.14263932;28.41024358;0.1;5;España
-14.04263932;28.41024358;0.1;28;España
-13.89263932;28.41024358;0.05;91;España
-13.94263932;28.46024358;0.05;3;España
-13.89263932;28.46024358;0.025;8;España
-13.86763932;28.46024358;0.025;1;España
-13.89263932;28.48524358;0.025;31;España
-13.86763932;28.48524358;0.025;68;España
-17.89263932;28.51024358;0.05;3;España
-17.91763932;28.56024358;0.025;6;España
-17.94263932;28.58524358;0.025;11;España
-17.91763932;28.58524358;0.0125;95;España
-17.90513932;28.58524358;0.0125;1;España
-17.91763932;28.59774358;0.0125;7;España
-17.90513932;28.59774358;0.0125;10;España
-17.89263932;28.56024358;0.05;28;España
-17.84263932;28.51024358;0.1;28;España
-16.44263932;28.51024358;0.1;69;España
-16.34263932;28.51024358;0.1;59;España
-16.24263932;28.51024358;0.1;52;España
-14.04263932;28.51024358;0.1;22;España
-13.94263932;28.51024358;0.1;36;España
-13.84263932;28.51024358;0.1;37;España
-18.04263932;28.61024358;0.1;75;España
-17.94263932;28.61024358;0.025;5;España
-17.91763932;28.61024358;0.025;34;España
-17.94263932;28.63524358;0.025;55;España
-17.91763932;28.63524358;0.025;67;España
-17.89263932;28.61024358;0.025;29;España
-17.89263932;28.63524358;0.025;60;España
-17.86763932;28.63524358;0.025;19;España
-17.94263932;28.66024358;0.05;54;España
-17.89263932;28.66024358;0.05;3;España
-17.84263932;28.61024358;0.05;5;España
-17.79263932;28.61024358;0.025;30;España
-17.76763932;28.61024358;0.025;5;España
-17.79263932;28.63524358;0.025;40;España
-17.76763932;28.63524358;0.025;48;España
-17.84263932;28.66024358;0.05;2;España
-17.79263932;28.66024358;0.025;22;España
-17.76763932;28.66024358;0.025;53;España
-17.79263932;28.68524358;0.025;14;España
-17.76763932;28.68524358;0.025;36;España
-14.01763932;28.66024358;0.0125;1;España
-14.01763932;28.67274358;0.0125;92;España
-14.00513932;28.67274358;0.0125;9;España
-14.04263932;28.68524358;0.025;1;España
-14.01763932;28.68524358;0.025;98;España
-13.99263932;28.66024358;0.05;24;España
-13.94263932;28.61024358;0.05;65;España
-13.89263932;28.61024358;0.05;2;España
-13.94263932;28.66024358;0.05;95;España
-13.89263932;28.66024358;0.05;85;España
-13.84263932;28.61024358;0.1;4;España
-18.04263932;28.71024358;0.1;73;España
-17.94263932;28.71024358;0.1;5;España
-17.84263932;28.71024358;0.1;50;España
-17.74263932;28.71024358;0.1;5;España
-14.04263932;28.71024358;0.1;13;España
-13.94263932;28.71024358;0.05;10;España
-13.88013932;28.71024358;0.0125;90;España
-13.89263932;28.72274358;0.0125;1;España
-13.88013932;28.72274358;0.0125;83;España
-13.86763932;28.71024358;0.0125;15;España
-13.86763932;28.72274358;0.00625;53;España
-13.86138932;28.72274358;0.00625;86;España
-13.86763932;28.72899358;0.00625;49;España
-13.86138932;28.72899358;0.00625;33;España
-13.85513932;28.72274358;0.0125;12;España
-13.87388932;28.73524358;0.003125;53;España
-13.87076432;28.73524358;0.003125;45;España
-13.87388932;28.73836858;0.003125;12;España
-13.87076432;28.73836858;0.003125;56;España
-13.87388932;28.74149358;0.00625;57;España
-13.86763932;28.73524358;0.025;63;España
-13.84263932;28.71024358;0.1;1;España
-13.74263932;28.71024358;0.1;1;España
-18.04263932;28.81024358;0.1;5;España
-17.94263932;28.81024358;0.1;12;España
-17.84263932;28.81024358;0.1;17;España
-13.89263932;28.81024358;0.05;4;España
-13.89263932;28.86024358;0.025;58;España
