index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
65;-15.49263932;27.76024358;0.05;False;ok;20;1;0.519;
66;-18.04263932;27.81024358;0.1;False;ok;34;1;0.658;
67;-17.94263932;27.81024358;0.1;False;ok;69;1;0.580;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;0.405;
69;-15.76763932;27.81649358;0.003125;False;ok;69;1;0.730;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;0.631;
71;-15.76451432;27.81961858;0.003125;False;ok;27;1;0.480;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;0.591;
73;-15.75513932;27.81024358;0.0125;False;ok;41;1;0.692;
74;-15.76763932;27.82274358;0.0125;False;ok;22;1;0.540;
75;-15.76763932;27.83524358;0.025;False;ok;16;1;0.443;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;0.467;
77;-15.74263932;27.81024358;0.1;False;ok;47;1;0.711;
78;-15.64263932;27.81024358;0.1;False;ok;53;1;0.576;
79;-15.54263932;27.81024358;0.1;False;ok;74;1;0.630;
80;-15.44263932;27.81024358;0.05;False;ok;75;1;0.781;
81;-15.39263932;27.81024358;0.05;False;ok;41;1;0.612;
82;-15.44263932;27.86024358;0.05;False;ok;48;1;0.616;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;0.445;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;1.173;
85;-16.66763932;27.99774358;0.0125;False;ok;27;1;0.434;
86;-16.65513932;28.00399358;0.00625;False;ok;22;1;0.567;
87;-16.64888932;28.00399358;0.00625;False;ok;75;1;0.612;
88;-16.64263932;27.91024358;0.1;False;ok;75;1;0.686;
89;-15.84263932;27.91024358;0.1;False;ok;67;1;0.717;
90;-15.74263932;27.91024358;0.1;False;ok;8;1;0.479;
91;-15.64263932;27.91024358;0.05;False;ok;10;1;0.476;
92;-15.59263932;27.91024358;0.05;False;ok;36;1;0.495;
93;-15.64263932;27.96024358;0.05;False;ok;73;1;0.604;
94;-15.59263932;27.96024358;0.05;False;ok;43;1;0.606;
95;-15.54263932;27.91024358;0.1;False;ok;74;1;0.642;
96;-15.44263932;27.91024358;0.05;False;ok;49;1;0.667;
97;-15.39263932;27.91024358;0.05;False;ok;5;1;0.520;
98;-15.44263932;27.96024358;0.05;False;ok;61;1;0.655;
99;-15.39263932;27.96024358;0.05;False;ok;74;1;0.700;
100;-17.44263932;28.01024358;0.1;False;ok;37;1;0.700;
101;-17.34263932;28.01024358;0.05;False;ok;1;1;0.437;
102;-17.34263932;28.06024358;0.025;False;ok;39;1;0.566;
103;-17.34263932;28.08524358;0.0125;False;ok;74;1;0.704;
104;-17.34263932;28.09774358;0.0125;False;ok;9;1;0.472;
105;-17.33013932;28.09774358;0.0125;False;ok;13;1;0.442;
106;-17.31763932;28.08524358;0.025;False;ok;1;1;0.406;
107;-17.29263932;28.06024358;0.05;False;ok;8;1;0.488;
108;-17.24263932;28.01024358;0.1;False;ok;73;1;0.638;
109;-17.14263932;28.01024358;0.1;False;ok;75;1;0.692;
110;-16.84263932;28.01024358;0.1;False;ok;74;1;0.723;
111;-16.70513932;28.01024358;0.0125;False;ok;65;1;0.610;
112;-16.70513932;28.02274358;0.0125;False;ok;75;1;0.623;
113;-16.73638932;28.04774358;0.00625;False;ok;3;1;0.387;
114;-16.74263932;28.05399358;0.00625;False;ok;0;1;1.218;
115;-16.73638932;28.05399358;0.003125;False;ok;9;1;0.500;
116;-16.73326432;28.05399358;0.003125;False;ok;7;1;0.537;
117;-16.73638932;28.05711858;0.003125;False;ok;65;1;0.607;
118;-16.73326432;28.05711858;0.003125;False;ok;49;1;0.583;
119;-16.73013932;28.04774358;0.00625;False;ok;66;1;0.593;
120;-16.72076432;28.04774358;0.003125;False;ok;36;1;0.532;
121;-16.72388932;28.05086858;0.003125;False;ok;73;1;0.671;
122;-16.72076432;28.05086858;0.003125;False;ok;75;1;0.686;
123;-16.73013932;28.05399358;0.003125;False;ok;19;1;0.517;
124;-16.72701432;28.05399358;0.003125;False;ok;73;1;0.576;
125;-16.73013932;28.05711858;0.003125;False;ok;74;1;0.629;
126;-16.72701432;28.05711858;0.003125;False;ok;1;1;0.369;
127;-16.72388932;28.05399358;0.00625;False;ok;62;1;0.519;
128;-16.71763932;28.03524358;0.0125;False;ok;74;1;0.620;
129;-16.71763932;28.04774358;0.003125;False;ok;5;1;0.444;
130;-16.71451432;28.04774358;0.003125;False;ok;75;1;0.675;
131;-16.71763932;28.05086858;0.003125;False;ok;73;1;0.699;
132;-16.71451432;28.05086858;0.003125;False;ok;75;1;0.594;
133;-16.71138932;28.04774358;0.00625;False;ok;75;1;0.726;
134;-16.71763932;28.05399358;0.00625;False;ok;71;1;0.699;
135;-16.71138932;28.05399358;0.00625;False;ok;53;1;0.581;
136;-16.70513932;28.04774358;0.0125;False;ok;74;1;0.687;
137;-16.69263932;28.01024358;0.025;False;ok;22;1;0.522;
138;-16.66763932;28.01024358;0.0125;False;ok;16;1;0.493;
139;-16.65513932;28.01024358;0.0125;False;ok;74;1;0.682;
140;-16.66763932;28.02274358;0.0125;False;ok;0;1;1.127;
141;-16.65513932;28.02274358;0.0125;False;ok;2;1;0.334;
142;-16.69263932;28.03524358;0.025;False;ok;7;1;0.488;
143;-16.66763932;28.03524358;0.025;False;ok;8;1;0.497;
144;-16.73638932;28.06024358;0.00625;False;ok;73;1;0.801;
145;-16.73638932;28.06649358;0.00625;False;ok;73;1;0.719;
146;-16.73013932;28.06024358;0.0015625;False;ok;69;1;0.600;
147;-16.72857682;28.06024358;0.0015625;False;ok;22;1;0.522;
148;-16.73013932;28.06180608;0.0015625;False;ok;36;1;0.503;
149;-16.72857682;28.06180608;0.0015625;False;ok;57;1;0.617;
150;-16.72701432;28.06024358;0.003125;False;ok;60;1;0.739;
151;-16.73013932;28.06336858;0.003125;False;ok;75;1;0.616;
152;-16.72388932;28.06024358;0.00625;False;ok;3;1;0.497;
153;-16.73013932;28.06649358;0.003125;False;ok;42;1;0.588;
154;-16.72701432;28.06649358;0.003125;False;ok;11;1;0.502;
155;-16.73013932;28.06961858;0.003125;False;ok;75;1;0.622;
156;-16.72388932;28.06649358;0.00625;False;ok;11;1;0.417;
157;-16.73638932;28.07274358;0.003125;False;ok;4;1;0.535;
158;-16.73326432;28.07274358;0.003125;False;ok;74;1;0.720;
159;-16.73638932;28.07586858;0.003125;False;ok;45;1;0.546;
160;-16.73326432;28.07586858;0.003125;False;ok;66;1;0.588;
161;-16.73638932;28.07899358;0.003125;False;ok;12;1;0.552;
162;-16.73326432;28.07899358;0.003125;False;ok;67;1;0.691;
163;-16.73638932;28.08211858;0.003125;False;ok;12;1;0.559;
164;-16.73326432;28.08211858;0.0015625;False;ok;20;1;0.583;
165;-16.73170182;28.08211858;0.0015625;False;ok;70;1;0.574;
166;-16.73326432;28.08368108;0.0015625;False;ok;48;1;0.624;
167;-16.73013932;28.07274358;0.00625;False;ok;73;1;0.639;
168;-16.72388932;28.07274358;0.00625;False;ok;10;1;0.732;
169;-16.73013932;28.07899358;0.00625;False;ok;75;1;0.759;
170;-16.72388932;28.07899358;0.00625;False;ok;75;1;0.643;
171;-16.71763932;28.06024358;0.025;False;ok;74;1;1.093;
172;-16.74263932;28.08524358;0.00625;False;ok;7;1;0.549;
173;-16.73638932;28.08524358;0.00625;False;ok;74;1;0.573;
174;-16.74263932;28.09149358;0.00625;False;ok;52;1;0.530;
175;-16.73638932;28.09149358;0.00625;False;ok;44;1;0.533;
176;-16.73013932;28.08524358;0.00625;False;ok;73;1;0.715;
177;-16.72388932;28.08524358;0.00625;False;ok;75;1;0.734;
178;-16.73013932;28.09149358;0.00625;False;ok;48;1;0.474;
179;-16.72388932;28.09149358;0.00625;False;ok;32;1;0.555;
180;-16.74263932;28.09774358;0.0125;False;ok;6;1;0.419;
181;-16.73013932;28.09774358;0.0125;False;ok;4;1;0.361;
182;-16.71763932;28.08524358;0.025;False;ok;72;1;0.649;
183;-16.69263932;28.06024358;0.05;False;ok;74;1;0.744;
184;-16.64263932;28.01024358;0.025;False;ok;74;1;0.715;
185;-16.61763932;28.01024358;0.0125;False;ok;65;1;0.602;
186;-16.61763932;28.02274358;0.00625;False;ok;75;1;0.710;
187;-16.61138932;28.02274358;0.00625;False;ok;75;1;0.704;
188;-16.61763932;28.02899358;0.00625;False;ok;47;1;0.578;
189;-16.61138932;28.02899358;0.00625;False;ok;71;1;0.614;
190;-16.60513932;28.02274358;0.0125;False;ok;75;1;0.585;
191;-16.64263932;28.03524358;0.025;False;ok;10;1;0.513;
192;-16.61763932;28.03524358;0.025;False;ok;44;1;0.555;
193;-16.59263932;28.01024358;0.025;False;ok;62;1;0.682;
194;-16.56451432;28.02899358;0.003125;False;ok;23;1;0.494;
195;-16.56763932;28.03211858;0.003125;False;ok;41;1;0.638;
196;-16.56451432;28.03211858;0.003125;False;ok;74;1;0.609;
197;-16.56138932;28.02899358;0.00625;False;ok;0;1;1.235;
198;-16.59263932;28.03524358;0.025;False;ok;1;1;0.493;
199;-16.56763932;28.03524358;0.025;False;ok;31;1;0.622;
200;-16.64263932;28.06024358;0.05;False;ok;53;1;0.613;
201;-16.59263932;28.06024358;0.05;False;ok;72;1;0.658;
202;-16.54263932;28.04149358;0.003125;False;ok;30;1;0.451;
203;-16.53951432;28.04149358;0.003125;False;ok;45;1;0.599;
204;-16.54263932;28.04461858;0.003125;False;ok;17;1;0.538;
205;-16.53951432;28.04461858;0.003125;False;ok;74;1;0.671;
206;-16.53638932;28.04149358;0.00625;False;ok;73;1;0.672;
207;-16.54263932;28.04774358;0.00625;False;ok;39;1;0.664;
208;-16.53638932;28.04774358;0.00625;False;ok;75;1;0.709;
209;-16.53013932;28.04774358;0.0125;False;ok;50;1;0.565;
210;-16.54263932;28.06024358;0.05;False;ok;1;1;0.438;
211;-16.49263932;28.06024358;0.05;False;ok;55;1;0.591;
212;-15.74263932;28.01024358;0.05;False;ok;9;1;0.568;
213;-15.69263932;28.01024358;0.05;False;ok;30;1;0.727;
214;-15.74263932;28.06024358;0.05;False;ok;75;1;0.748;
215;-15.69263932;28.06024358;0.05;False;ok;54;1;0.648;
216;-15.64263932;28.01024358;0.1;False;ok;75;1;0.687;
217;-15.54263932;28.01024358;0.05;False;ok;63;1;0.676;
218;-15.49263932;28.01024358;0.05;False;ok;58;1;0.700;
219;-15.54263932;28.06024358;0.05;False;ok;40;1;0.890;
220;-15.49263932;28.06024358;0.05;False;ok;18;1;0.492;
221;-15.44263932;28.01024358;0.05;False;ok;15;1;0.462;
222;-15.39263932;28.01024358;0.05;False;ok;21;1;0.625;
223;-15.44263932;28.06024358;0.05;False;ok;74;1;0.693;
224;-14.44263932;28.01024358;0.1;False;ok;75;1;0.771;
225;-14.34263932;28.01024358;0.1;False;ok;74;1;0.777;
226;-17.34263932;28.11024358;0.1;False;ok;75;1;0.674;
227;-17.24263932;28.11024358;0.05;False;ok;20;1;0.618;
228;-17.19263932;28.11024358;0.05;False;ok;13;1;0.774;
229;-17.24263932;28.16024358;0.05;False;ok;58;1;0.569;
230;-17.19263932;28.16024358;0.05;False;ok;55;1;0.572;
231;-17.14263932;28.11024358;0.1;False;ok;1;1;0.350;
232;-16.84263932;28.11024358;0.05;False;ok;6;1;0.453;
233;-16.77388932;28.11024358;0.00625;False;ok;4;1;0.524;
234;-16.78013932;28.11649358;0.00625;False;ok;75;1;0.833;
235;-16.77388932;28.11649358;0.00625;False;ok;75;1;0.849;
236;-16.79263932;28.12274358;0.0125;False;ok;74;1;0.705;
237;-16.78013932;28.12274358;0.00625;False;ok;74;1;0.622;
238;-16.77388932;28.12274358;0.00625;False;ok;74;1;0.719;
239;-16.78013932;28.12899358;0.00625;False;ok;53;1;0.808;
240;-16.77388932;28.12899358;0.00625;False;ok;10;1;0.522;
241;-16.76763932;28.11024358;0.025;False;ok;56;1;0.717;
242;-16.79263932;28.13524358;0.025;False;ok;17;1;0.510;
243;-16.76763932;28.13524358;0.025;False;ok;74;1;0.759;
244;-16.84263932;28.16024358;0.05;False;ok;75;1;0.809;
245;-16.79263932;28.16024358;0.05;False;ok;75;1;0.740;
246;-16.74263932;28.11024358;0.1;False;ok;75;1;0.909;
247;-16.64263932;28.11024358;0.1;False;ok;73;1;0.715;
248;-16.54263932;28.11024358;0.1;False;ok;75;1;0.683;
249;-16.44263932;28.11024358;0.1;False;ok;74;1;0.699;
250;-15.74263932;28.11024358;0.1;False;ok;74;1;0.705;
251;-15.64263932;28.11024358;0.1;False;ok;74;1;0.712;
252;-15.54263932;28.11024358;0.1;False;ok;74;1;0.654;
253;-15.44263932;28.11024358;0.0125;False;ok;8;1;0.530;
254;-15.43013932;28.11024358;0.0125;False;ok;34;1;0.591;
255;-15.44263932;28.12274358;0.0125;False;ok;75;1;0.680;
256;-15.43013932;28.12274358;0.0125;False;ok;18;1;0.737;
257;-15.41763932;28.11024358;0.025;False;ok;2;1;0.563;
258;-15.44263932;28.13524358;0.00625;False;ok;73;1;0.641;
259;-15.43638932;28.13524358;0.003125;False;ok;65;1;0.814;
260;-15.43326432;28.13524358;0.003125;False;ok;17;1;0.539;
261;-15.43638932;28.13836858;0.0015625;False;ok;75;1;0.706;
262;-15.43482682;28.13836858;0.0015625;False;ok;39;1;0.507;
263;-15.43638932;28.13993108;0.0015625;False;ok;37;1;0.641;
264;-15.43482682;28.13993108;0.0015625;False;ok;73;1;0.758;
265;-15.43326432;28.13836858;0.003125;False;ok;74;1;0.749;
266;-15.43638932;28.14149358;0.003125;False;ok;26;1;0.696;
267;-15.43326432;28.14149358;0.003125;False;ok;75;1;0.737;
268;-15.43326432;28.14461858;0.003125;False;ok;60;1;0.467;
269;-15.43013932;28.13524358;0.0125;False;ok;66;1;0.664;
270;-15.44263932;28.14774358;0.0125;False;ok;75;1;0.705;
271;-15.43013932;28.14774358;0.0125;False;ok;75;1;0.749;
272;-15.44263932;28.16024358;0.05;False;ok;2;1;0.426;
273;-14.34263932;28.11024358;0.1;False;ok;50;1;0.642;
274;-14.24263932;28.11024358;0.05;False;ok;72;1;0.627;
275;-14.24263932;28.16024358;0.05;False;ok;75;1;0.697;
276;-14.19263932;28.16024358;0.05;False;ok;58;1;0.611;
277;-14.14263932;28.11024358;0.1;False;ok;73;1;0.641;
278;-14.04263932;28.11024358;0.1;False;ok;28;1;0.784;
279;-16.94263932;28.21024358;0.1;False;ok;20;1;0.643;
280;-16.84263932;28.21024358;0.0125;False;ok;17;1;0.532;
281;-16.83013932;28.21024358;0.0125;False;ok;5;1;0.480;
282;-16.84263932;28.22274358;0.00625;False;ok;73;1;0.626;
283;-16.83638932;28.22274358;0.00625;False;ok;1;1;0.471;
284;-16.84263932;28.22899358;0.003125;False;ok;74;1;0.839;
285;-16.83951432;28.22899358;0.003125;False;ok;38;1;0.550;
286;-16.84263932;28.23211858;0.003125;False;ok;55;1;0.636;
287;-16.83951432;28.23211858;0.003125;False;ok;2;1;0.477;
288;-16.83638932;28.22899358;0.00625;False;ok;36;1;0.569;
289;-16.81763932;28.21024358;0.025;False;ok;6;1;0.512;
290;-16.84263932;28.23524358;0.003125;False;ok;74;1;0.649;
291;-16.84263932;28.23836858;0.003125;False;ok;57;1;0.873;
292;-16.83951432;28.23836858;0.003125;False;ok;25;1;0.495;
293;-16.83638932;28.23524358;0.00625;False;ok;32;1;0.757;
294;-16.84263932;28.24149358;0.00625;False;ok;74;1;0.677;
295;-16.83013932;28.23524358;0.0125;False;ok;7;1;0.465;
296;-16.84263932;28.24774358;0.0125;False;ok;26;1;0.551;
297;-16.83013932;28.24774358;0.0125;False;ok;3;1;0.427;
298;-16.81763932;28.23524358;0.025;False;ok;34;1;0.636;
299;-16.79263932;28.21024358;0.05;False;ok;12;1;0.592;
300;-16.84263932;28.26024358;0.05;False;ok;38;1;0.653;
301;-16.64263932;28.21024358;0.1;False;ok;2;1;0.449;
302;-16.54263932;28.21024358;0.1;False;ok;31;1;0.543;
303;-16.44263932;28.21024358;0.1;False;ok;75;1;0.737;
304;-14.24263932;28.21024358;0.1;False;ok;34;1;0.597;
305;-14.14263932;28.21024358;0.1;False;ok;32;1;0.617;
306;-14.04263932;28.21024358;0.1;False;ok;75;1;0.646;
307;-16.94263932;28.31024358;0.1;False;ok;72;1;0.697;
308;-16.84263932;28.31024358;0.05;False;ok;23;1;0.472;
309;-16.79263932;28.31024358;0.05;False;ok;20;1;0.667;
310;-16.84263932;28.36024358;0.05;False;ok;73;1;0.947;
311;-16.79263932;28.36024358;0.05;False;ok;73;1;0.768;
312;-16.74263932;28.31024358;0.05;False;ok;57;1;0.720;
313;-16.69263932;28.31024358;0.05;False;ok;17;1;0.577;
314;-16.74263932;28.36024358;0.025;False;ok;71;1;0.695;
315;-16.71763932;28.36024358;0.025;False;ok;75;1;0.750;
316;-16.69263932;28.36024358;0.05;False;ok;74;1;0.743;
317;-16.59263932;28.31024358;0.05;False;ok;7;1;0.654;
318;-16.64263932;28.36024358;0.05;False;ok;59;1;0.708;
319;-16.59263932;28.36024358;0.025;False;ok;25;1;0.651;
320;-16.56763932;28.36024358;0.025;False;ok;18;1;0.589;
321;-16.59263932;28.38524358;0.025;False;ok;72;1;0.829;
322;-16.56763932;28.38524358;0.025;False;ok;73;1;0.849;
323;-16.54263932;28.31024358;0.05;False;ok;2;1;0.594;
324;-16.54263932;28.36024358;0.05;False;ok;75;1;0.783;
325;-16.49263932;28.36024358;0.05;False;ok;0;1;1.234;
326;-16.44263932;28.31024358;0.05;False;ok;69;1;0.731;
327;-16.39263932;28.31024358;0.05;False;ok;70;1;0.662;
328;-16.39263932;28.36024358;0.05;False;ok;75;1;0.819;
329;-16.34263932;28.31024358;0.1;False;ok;74;1;0.811;
330;-14.24263932;28.31024358;0.1;False;ok;13;1;0.517;
331;-14.14263932;28.31024358;0.1;False;ok;20;1;0.738;
332;-14.04263932;28.31024358;0.1;False;ok;40;1;0.906;
333;-13.94263932;28.31024358;0.05;False;ok;2;1;0.412;
334;-13.89263932;28.36024358;0.025;False;ok;74;1;0.708;
335;-13.86763932;28.36024358;0.025;False;ok;6;1;0.488;
336;-13.88013932;28.38524358;0.0125;False;ok;73;1;0.868;
337;-13.89263932;28.39774358;0.0125;False;ok;11;1;0.511;
338;-13.88013932;28.39774358;0.0125;False;ok;73;1;0.670;
339;-13.86763932;28.38524358;0.0125;False;ok;39;1;0.555;
340;-13.85513932;28.38524358;0.0125;False;ok;8;1;0.535;
341;-13.86763932;28.39774358;0.00625;False;ok;35;1;0.771;
342;-13.86138932;28.39774358;0.00625;False;ok;75;1;0.812;
343;-13.86138932;28.40399358;0.00625;False;ok;7;1;0.500;
344;-13.85513932;28.39774358;0.0125;False;ok;30;1;0.605;
345;-17.94263932;28.41024358;0.1;False;ok;67;1;0.927;
346;-17.84263932;28.41024358;0.1;False;ok;16;1;0.554;
347;-16.56763932;28.41024358;0.0125;False;ok;75;1;0.774;
348;-16.55513932;28.41024358;0.00625;False;ok;75;1;0.949;
349;-16.54888932;28.41024358;0.00625;False;ok;73;1;0.760;
350;-16.55513932;28.41649358;0.00625;False;ok;71;1;0.740;
351;-16.54888932;28.41649358;0.00625;False;ok;75;1;0.712;
352;-16.54263932;28.41024358;0.025;False;ok;75;1;0.821;
353;-16.51763932;28.41024358;0.025;False;ok;74;1;0.694;
354;-16.51763932;28.43524358;0.025;False;ok;4;1;0.412;
355;-16.49263932;28.41024358;0.05;False;ok;75;1;0.702;
356;-16.49263932;28.46024358;0.05;False;ok;39;1;0.578;
357;-16.44263932;28.41024358;0.05;False;ok;5;1;0.563;
358;-16.39263932;28.41024358;0.05;False;ok;21;1;0.884;
359;-16.44263932;28.46024358;0.05;False;ok;73;1;0.998;
360;-16.39263932;28.46024358;0.05;False;ok;39;1;0.683;
361;-16.34263932;28.41024358;0.05;False;ok;46;1;0.826;
362;-16.29263932;28.41024358;0.05;False;ok;46;1;1.047;
363;-16.34263932;28.46024358;0.05;False;ok;73;1;1.132;
364;-16.29263932;28.46024358;0.025;False;ok;46;1;0.623;
365;-16.26763932;28.46024358;0.0125;False;ok;74;1;0.670;
366;-16.25513932;28.46024358;0.0125;False;ok;75;1;0.803;
367;-16.26763932;28.47274358;0.0125;False;ok;7;1;0.547;
368;-16.25513932;28.47274358;0.0125;False;ok;48;1;0.934;
369;-16.29263932;28.48524358;0.025;False;ok;4;1;0.440;
370;-16.24263932;28.41024358;0.1;False;ok;73;1;0.734;
371;-14.14263932;28.41024358;0.1;False;ok;16;1;0.938;
372;-14.04263932;28.41024358;0.1;False;ok;32;1;0.854;
373;-13.89263932;28.41024358;0.05;False;ok;75;1;0.856;
374;-13.94263932;28.46024358;0.05;False;ok;7;1;0.469;
375;-13.89263932;28.46024358;0.025;False;ok;13;1;0.464;
376;-13.86763932;28.46024358;0.025;False;ok;1;1;0.461;
377;-13.89263932;28.48524358;0.025;False;ok;49;1;0.583;
378;-13.86763932;28.48524358;0.025;False;ok;73;1;0.718;
379;-17.89263932;28.51024358;0.05;False;ok;9;1;0.819;
380;-17.91763932;28.56024358;0.025;False;ok;11;1;0.670;
381;-17.94263932;28.58524358;0.025;False;ok;8;1;0.547;
382;-17.91763932;28.58524358;0.0125;False;ok;74;1;0.711;
383;-17.90513932;28.58524358;0.0125;False;ok;11;1;0.493;
384;-17.91763932;28.59774358;0.0125;False;ok;9;1;0.464;
385;-17.90513932;28.59774358;0.0125;False;ok;17;1;0.818;
386;-17.89263932;28.56024358;0.05;False;ok;25;1;0.495;
387;-17.84263932;28.51024358;0.1;False;ok;63;1;0.942;
388;-16.44263932;28.51024358;0.1;False;ok;74;1;1.208;
389;-16.34263932;28.51024358;0.1;False;ok;71;1;0.780;
390;-16.24263932;28.51024358;0.1;False;ok;73;1;1.292;
391;-14.04263932;28.51024358;0.1;False;ok;49;1;0.669;
392;-13.94263932;28.51024358;0.1;False;ok;36;1;0.659;
393;-13.84263932;28.51024358;0.1;False;ok;56;1;1.050;
394;-18.04263932;28.61024358;0.1;False;ok;75;1;1.121;
395;-17.94263932;28.61024358;0.025;False;ok;4;1;0.480;
396;-17.91763932;28.61024358;0.025;False;ok;17;1;0.551;
397;-17.94263932;28.63524358;0.025;False;ok;73;1;0.609;
398;-17.91763932;28.63524358;0.025;False;ok;72;1;0.614;
399;-17.89263932;28.61024358;0.025;False;ok;6;1;0.926;
400;-17.89263932;28.63524358;0.025;False;ok;73;1;0.664;
401;-17.86763932;28.63524358;0.025;False;ok;23;1;0.790;
402;-17.94263932;28.66024358;0.05;False;ok;73;1;1.073;
403;-17.89263932;28.66024358;0.05;False;ok;6;1;0.488;
404;-17.84263932;28.61024358;0.05;False;ok;4;1;0.445;
405;-17.79263932;28.61024358;0.025;False;ok;36;1;0.641;
406;-17.76763932;28.61024358;0.025;False;ok;10;1;0.619;
407;-17.79263932;28.63524358;0.025;False;ok;57;1;0.663;
408;-17.76763932;28.63524358;0.025;False;ok;74;1;0.895;
409;-17.84263932;28.66024358;0.05;False;ok;1;1;0.417;
410;-17.79263932;28.66024358;0.025;False;ok;46;1;0.641;
411;-17.76763932;28.66024358;0.025;False;ok;73;1;0.659;
412;-17.79263932;28.68524358;0.025;False;ok;16;1;0.666;
413;-17.76763932;28.68524358;0.025;False;ok;74;1;0.695;
414;-14.01763932;28.66024358;0.0125;False;ok;0;1;1.249;
