index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;73;1;1.617;
1;-18.14263932;27.71024358;0.1;False;ok;14;1;1.498;
2;-18.04263932;27.71024358;0.05;False;ok;75;1;1.645;
3;-17.99263932;27.71024358;0.05;False;ok;48;1;1.515;
4;-18.04263932;27.76024358;0.05;False;ok;33;1;1.543;
5;-17.99263932;27.76024358;0.05;False;ok;34;1;1.500;
6;-17.94263932;27.71024358;0.1;False;ok;37;1;1.535;
7;-15.69263932;27.71024358;0.05;False;ok;66;1;1.596;
8;-15.71763932;27.76024358;0.025;False;ok;72;1;1.600;
9;-15.74263932;27.78524358;0.0125;False;ok;1;1;1.417;
10;-15.73013932;27.78524358;0.0125;False;ok;35;1;1.569;
11;-15.74263932;27.79774358;0.0125;False;ok;73;1;1.688;
12;-15.73013932;27.79774358;0.0125;False;ok;40;1;1.493;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;1.728;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;1.666;
15;-15.71763932;27.79149358;0.00625;False;ok;43;1;1.554;
16;-15.71138932;27.79149358;0.00625;False;ok;75;1;1.707;
17;-15.70513932;27.78524358;0.0125;False;ok;55;1;1.570;
18;-15.71763932;27.79774358;0.0125;False;ok;46;1;1.573;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;1.461;
20;-15.69263932;27.76024358;0.025;False;ok;74;1;1.250;
21;-15.66763932;27.76024358;0.025;False;ok;73;1;1.726;
22;-15.66763932;27.78524358;0.025;False;ok;67;1;1.405;
23;-15.64263932;27.73524358;0.025;False;ok;56;1;1.342;
24;-15.61763932;27.73524358;0.0125;False;ok;56;1;1.290;
25;-15.60513932;27.73524358;0.0125;False;ok;42;1;1.355;
26;-15.61763932;27.74774358;0.0125;False;ok;53;1;1.443;
27;-15.60513932;27.74774358;0.00625;False;ok;44;1;1.407;
28;-15.59888932;27.74774358;0.00625;False;ok;40;1;1.451;
29;-15.60513932;27.75399358;0.00625;False;ok;74;1;1.598;
30;-15.59888932;27.75399358;0.00625;False;ok;60;1;1.609;
31;-15.58013932;27.73524358;0.0125;False;ok;6;1;1.322;
32;-15.59263932;27.74774358;0.00625;False;ok;23;1;1.445;
33;-15.58638932;27.74774358;0.00625;False;ok;23;1;1.456;
34;-15.59263932;27.75399358;0.00625;False;ok;74;1;1.781;
35;-15.58638932;27.75399358;0.00625;False;ok;47;1;1.461;
36;-15.58013932;27.74774358;0.00625;False;ok;74;1;1.602;
37;-15.57388932;27.74774358;0.00625;False;ok;46;1;1.610;
38;-15.58013932;27.75399358;0.003125;False;ok;74;1;1.756;
39;-15.57701432;27.75399358;0.003125;False;ok;14;1;1.493;
40;-15.58013932;27.75711858;0.003125;False;ok;49;1;2.497;
41;-15.57701432;27.75711858;0.003125;False;ok;43;1;2.587;
42;-15.57388932;27.75399358;0.003125;False;ok;24;1;4.577;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;4.702;
44;-15.57388932;27.75711858;0.003125;False;ok;75;1;4.850;
45;-15.57076432;27.75711858;0.003125;False;ok;75;1;4.875;
46;-15.56763932;27.73524358;0.025;False;ok;26;1;4.726;
47;-15.64263932;27.76024358;0.05;False;ok;73;1;4.954;
48;-15.59263932;27.76024358;0.0125;False;ok;74;1;4.955;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;5.089;
50;-15.57388932;27.76024358;0.00625;False;ok;53;1;4.985;
51;-15.58013932;27.76649358;0.00625;False;ok;12;1;4.902;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;2.636;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;5.430;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;5.098;
55;-15.56138932;27.76024358;0.00625;False;ok;18;1;2.766;
56;-15.56138932;27.76649358;0.00625;False;ok;3;1;2.688;
57;-15.55513932;27.76024358;0.00625;False;ok;16;1;2.798;
58;-15.55513932;27.76649358;0.00625;False;ok;74;1;4.802;
59;-15.54888932;27.76649358;0.00625;False;ok;73;1;4.807;
60;-15.55513932;27.77274358;0.0125;False;ok;9;1;2.546;
61;-15.54263932;27.76024358;0.0125;False;ok;75;1;2.702;
62;-15.54263932;27.77274358;0.0125;False;ok;24;1;2.343;
63;-15.53013932;27.77274358;0.0125;False;ok;73;1;2.418;
64;-15.51763932;27.76024358;0.025;False;ok;7;1;2.350;
65;-15.49263932;27.76024358;0.05;False;ok;21;1;2.310;
66;-18.04263932;27.81024358;0.1;False;ok;31;1;3.972;
67;-17.94263932;27.81024358;0.1;False;ok;68;1;4.300;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;4.261;
69;-15.76763932;27.81649358;0.003125;False;ok;71;1;2.466;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;4.684;
71;-15.76451432;27.81961858;0.003125;False;ok;28;1;4.528;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;4.876;
73;-15.75513932;27.81024358;0.0125;False;ok;41;1;4.899;
74;-15.76763932;27.82274358;0.0125;False;ok;24;1;4.904;
75;-15.76763932;27.83524358;0.025;False;ok;15;1;4.975;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;2.491;
77;-15.74263932;27.81024358;0.1;False;ok;46;1;5.065;
78;-15.64263932;27.81024358;0.1;False;ok;55;1;2.739;
79;-15.54263932;27.81024358;0.1;False;ok;75;1;5.139;
80;-15.44263932;27.81024358;0.05;False;ok;75;1;5.173;
81;-15.39263932;27.81024358;0.05;False;ok;40;1;5.198;
82;-15.44263932;27.86024358;0.05;False;ok;47;1;2.628;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;2.520;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;3.234;
85;-16.66763932;27.99774358;0.0125;False;ok;28;1;4.775;
86;-16.65513932;28.00399358;0.00625;False;ok;23;1;2.474;
87;-16.64888932;28.00399358;0.00625;False;ok;75;1;2.584;
88;-16.64263932;27.91024358;0.1;False;ok;75;1;2.671;
89;-15.84263932;27.91024358;0.1;False;ok;66;1;2.619;
90;-15.74263932;27.91024358;0.1;False;ok;8;1;2.394;
91;-15.64263932;27.91024358;0.05;False;ok;11;1;3.745;
92;-15.59263932;27.91024358;0.05;False;ok;33;1;2.323;
93;-15.64263932;27.96024358;0.05;False;ok;74;1;4.065;
94;-15.59263932;27.96024358;0.05;False;ok;44;1;4.047;
95;-15.54263932;27.91024358;0.1;False;ok;75;1;4.291;
96;-15.44263932;27.91024358;0.05;False;ok;48;1;4.067;
97;-15.39263932;27.91024358;0.05;False;ok;5;1;2.158;
98;-15.44263932;27.96024358;0.05;False;ok;61;1;4.380;
99;-15.39263932;27.96024358;0.05;False;ok;74;1;4.474;
100;-17.44263932;28.01024358;0.1;False;ok;38;1;4.228;
101;-17.34263932;28.01024358;0.05;False;ok;1;1;4.255;
102;-17.34263932;28.06024358;0.025;False;ok;38;1;2.262;
103;-17.34263932;28.08524358;0.0125;False;ok;74;1;4.856;
104;-17.34263932;28.09774358;0.0125;False;ok;11;1;5.048;
105;-17.33013932;28.09774358;0.0125;False;ok;13;1;2.417;
106;-17.31763932;28.08524358;0.025;False;ok;1;1;5.065;
107;-17.29263932;28.06024358;0.05;False;ok;8;1;4.984;
108;-17.24263932;28.01024358;0.1;False;ok;72;1;5.154;
109;-17.14263932;28.01024358;0.1;False;ok;75;1;2.637;
110;-16.84263932;28.01024358;0.1;False;ok;74;1;2.644;
111;-16.70513932;28.01024358;0.0125;False;ok;65;1;2.714;
112;-16.70513932;28.02274358;0.0125;False;ok;73;1;3.161;
113;-16.73638932;28.04774358;0.00625;False;ok;1;1;4.403;
114;-16.74263932;28.05399358;0.00625;False;ok;0;1;3.615;
115;-16.73638932;28.05399358;0.003125;False;ok;9;1;2.760;
116;-16.73326432;28.05399358;0.003125;False;ok;6;1;4.270;
117;-16.73638932;28.05711858;0.003125;False;ok;66;1;4.468;
118;-16.73326432;28.05711858;0.003125;False;ok;44;1;2.801;
119;-16.73013932;28.04774358;0.00625;False;ok;66;1;2.784;
120;-16.72076432;28.04774358;0.003125;False;ok;36;1;4.262;
121;-16.72388932;28.05086858;0.003125;False;ok;72;1;4.446;
122;-16.72076432;28.05086858;0.003125;False;ok;75;1;2.696;
123;-16.73013932;28.05399358;0.003125;False;ok;19;1;4.136;
124;-16.72701432;28.05399358;0.003125;False;ok;73;1;4.124;
125;-16.73013932;28.05711858;0.003125;False;ok;73;1;4.264;
126;-16.72701432;28.05711858;0.003125;False;ok;1;1;3.764;
127;-16.72388932;28.05399358;0.00625;False;ok;60;1;2.181;
128;-16.71763932;28.03524358;0.0125;False;ok;73;1;3.701;
129;-16.71763932;28.04774358;0.003125;False;ok;5;1;3.443;
130;-16.71451432;28.04774358;0.003125;False;ok;74;1;3.731;
131;-16.71763932;28.05086858;0.003125;False;ok;71;1;3.738;
132;-16.71451432;28.05086858;0.003125;False;ok;75;1;2.276;
133;-16.71138932;28.04774358;0.00625;False;ok;75;1;3.844;
134;-16.71763932;28.05399358;0.00625;False;ok;69;1;2.373;
135;-16.71138932;28.05399358;0.00625;False;ok;52;1;2.231;
136;-16.70513932;28.04774358;0.0125;False;ok;75;1;2.406;
137;-16.69263932;28.01024358;0.025;False;ok;23;1;2.198;
138;-16.66763932;28.01024358;0.0125;False;ok;16;1;3.685;
139;-16.65513932;28.01024358;0.0125;False;ok;74;1;2.389;
140;-16.66763932;28.02274358;0.0125;False;ok;0;1;4.640;
141;-16.65513932;28.02274358;0.0125;False;ok;2;1;3.758;
142;-16.69263932;28.03524358;0.025;False;ok;7;1;3.752;
143;-16.66763932;28.03524358;0.025;False;ok;8;1;2.334;
144;-16.73638932;28.06024358;0.00625;False;ok;73;1;4.135;
145;-16.73638932;28.06649358;0.00625;False;ok;73;1;4.158;
146;-16.73013932;28.06024358;0.0015625;False;ok;68;1;2.647;
147;-16.72857682;28.06024358;0.0015625;False;ok;24;1;4.088;
148;-16.73013932;28.06180608;0.0015625;False;ok;35;1;4.162;
149;-16.72857682;28.06180608;0.0015625;False;ok;58;1;2.658;
150;-16.72701432;28.06024358;0.003125;False;ok;60;1;2.631;
151;-16.73013932;28.06336858;0.003125;False;ok;74;1;4.379;
152;-16.72388932;28.06024358;0.00625;False;ok;3;1;2.526;
153;-16.73013932;28.06649358;0.003125;False;ok;42;1;4.235;
154;-16.72701432;28.06649358;0.003125;False;ok;13;1;4.189;
155;-16.73013932;28.06961858;0.003125;False;ok;75;1;4.378;
156;-16.72388932;28.06649358;0.00625;False;ok;10;1;4.113;
157;-16.73638932;28.07274358;0.003125;False;ok;4;1;3.996;
158;-16.73326432;28.07274358;0.003125;False;ok;74;1;2.676;
159;-16.73638932;28.07586858;0.003125;False;ok;42;1;2.630;
160;-16.73326432;28.07586858;0.003125;False;ok;67;1;3.699;
161;-16.73638932;28.07899358;0.003125;False;ok;11;1;2.288;
162;-16.73326432;28.07899358;0.003125;False;ok;58;1;2.445;
163;-16.73638932;28.08211858;0.003125;False;ok;11;1;2.350;
164;-16.73326432;28.08211858;0.0015625;False;ok;21;1;2.273;
165;-16.73170182;28.08211858;0.0015625;False;ok;68;1;4.119;
166;-16.73326432;28.08368108;0.0015625;False;ok;45;1;4.418;
167;-16.73013932;28.07274358;0.00625;False;ok;72;1;4.359;
168;-16.72388932;28.07274358;0.00625;False;ok;11;1;4.035;
169;-16.73013932;28.07899358;0.00625;False;ok;74;1;2.425;
170;-16.72388932;28.07899358;0.00625;False;ok;75;1;4.331;
171;-16.71763932;28.06024358;0.025;False;ok;75;1;4.171;
172;-16.74263932;28.08524358;0.00625;False;ok;7;1;3.879;
173;-16.73638932;28.08524358;0.00625;False;ok;74;1;2.726;
174;-16.74263932;28.09149358;0.00625;False;ok;52;1;4.200;
