index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;74;1;0.963;
1;-18.14263932;27.71024358;0.1;False;ok;14;1;0.889;
2;-18.04263932;27.71024358;0.05;False;ok;75;1;0.934;
3;-17.99263932;27.71024358;0.05;False;ok;49;1;0.871;
4;-18.04263932;27.76024358;0.05;False;ok;33;1;0.797;
5;-17.99263932;27.76024358;0.05;False;ok;35;1;0.743;
6;-17.94263932;27.71024358;0.1;False;ok;38;1;0.707;
7;-15.69263932;27.71024358;0.05;False;ok;65;1;0.780;
8;-15.71763932;27.76024358;0.025;False;ok;70;1;0.814;
9;-15.74263932;27.78524358;0.0125;False;ok;0;1;1.256;
10;-15.73013932;27.78524358;0.0125;False;ok;33;1;0.869;
11;-15.74263932;27.79774358;0.0125;False;ok;73;1;0.912;
12;-15.73013932;27.79774358;0.0125;False;ok;37;1;0.847;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;0.857;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;0.930;
15;-15.71763932;27.79149358;0.00625;False;ok;45;1;0.791;
16;-15.71138932;27.79149358;0.00625;False;ok;71;1;0.729;
17;-15.70513932;27.78524358;0.0125;False;ok;53;1;0.720;
18;-15.71763932;27.79774358;0.0125;False;ok;47;1;0.677;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;0.706;
20;-15.69263932;27.76024358;0.025;False;ok;75;1;0.899;
21;-15.66763932;27.76024358;0.025;False;ok;74;1;0.894;
22;-15.66763932;27.78524358;0.025;False;ok;66;1;0.672;
23;-15.64263932;27.73524358;0.025;False;ok;58;1;0.609;
24;-15.61763932;27.73524358;0.0125;False;ok;56;1;0.700;
25;-15.60513932;27.73524358;0.0125;False;ok;42;1;0.749;
26;-15.61763932;27.74774358;0.0125;False;ok;51;1;0.750;
27;-15.60513932;27.74774358;0.00625;False;ok;42;1;0.726;
28;-15.59888932;27.74774358;0.00625;False;ok;38;1;0.800;
29;-15.60513932;27.75399358;0.00625;False;ok;73;1;0.786;
30;-15.59888932;27.75399358;0.00625;False;ok;57;1;0.712;
31;-15.58013932;27.73524358;0.0125;False;ok;6;1;0.641;
32;-15.59263932;27.74774358;0.00625;False;ok;24;1;0.727;
33;-15.58638932;27.74774358;0.00625;False;ok;22;1;0.664;
34;-15.59263932;27.75399358;0.00625;False;ok;73;1;0.909;
35;-15.58638932;27.75399358;0.00625;False;ok;45;1;0.779;
36;-15.58013932;27.74774358;0.00625;False;ok;74;1;0.728;
37;-15.57388932;27.74774358;0.00625;False;ok;46;1;0.740;
38;-15.58013932;27.75399358;0.003125;False;ok;73;1;0.918;
39;-15.57701432;27.75399358;0.003125;False;ok;16;1;0.586;
40;-15.58013932;27.75711858;0.003125;False;ok;48;1;0.653;
41;-15.57701432;27.75711858;0.003125;False;ok;40;1;0.743;
42;-15.57388932;27.75399358;0.003125;False;ok;25;1;0.613;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;0.798;
44;-15.57388932;27.75711858;0.003125;False;ok;75;1;0.872;
45;-15.57076432;27.75711858;0.003125;False;ok;75;1;0.788;
46;-15.56763932;27.73524358;0.025;False;ok;26;1;0.663;
47;-15.64263932;27.76024358;0.05;False;ok;75;1;0.833;
48;-15.59263932;27.76024358;0.0125;False;ok;73;1;0.793;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;1.024;
50;-15.57388932;27.76024358;0.00625;False;ok;53;1;0.700;
51;-15.58013932;27.76649358;0.00625;False;ok;11;1;0.601;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;0.576;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;1.235;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;0.809;
55;-15.56138932;27.76024358;0.00625;False;ok;18;1;0.626;
56;-15.56138932;27.76649358;0.00625;False;ok;3;1;0.561;
57;-15.55513932;27.76024358;0.00625;False;ok;16;1;0.602;
58;-15.55513932;27.76649358;0.00625;False;ok;71;1;0.767;
59;-15.54888932;27.76649358;0.00625;False;ok;73;1;0.930;
60;-15.55513932;27.77274358;0.0125;False;ok;9;1;0.542;
61;-15.54263932;27.76024358;0.0125;False;ok;74;1;0.729;
62;-15.54263932;27.77274358;0.0125;False;ok;25;1;0.702;
63;-15.53013932;27.77274358;0.0125;False;ok;73;1;0.831;
64;-15.51763932;27.76024358;0.025;False;ok;8;1;0.657;
65;-15.49263932;27.76024358;0.05;False;ok;21;1;0.685;
66;-18.04263932;27.81024358;0.1;False;ok;34;1;0.674;
67;-17.94263932;27.81024358;0.1;False;ok;70;1;0.786;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;0.508;
69;-15.76763932;27.81649358;0.003125;False;ok;69;1;0.786;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;0.747;
71;-15.76451432;27.81961858;0.003125;False;ok;27;1;0.578;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;0.662;
73;-15.75513932;27.81024358;0.0125;False;ok;41;1;0.767;
74;-15.76763932;27.82274358;0.0125;False;ok;23;1;0.684;
75;-15.76763932;27.83524358;0.025;False;ok;17;1;0.653;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;0.614;
77;-15.74263932;27.81024358;0.1;False;ok;47;1;0.708;
78;-15.64263932;27.81024358;0.1;False;ok;53;1;0.743;
79;-15.54263932;27.81024358;0.1;False;ok;74;1;0.826;
80;-15.44263932;27.81024358;0.05;False;ok;75;1;0.764;
81;-15.39263932;27.81024358;0.05;False;ok;40;1;0.699;
82;-15.44263932;27.86024358;0.05;False;ok;47;1;0.697;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;0.490;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;1.219;
85;-16.66763932;27.99774358;0.0125;False;ok;27;1;0.647;
86;-16.65513932;28.00399358;0.00625;False;ok;23;1;0.713;
87;-16.64888932;28.00399358;0.00625;False;ok;75;1;1.024;
88;-16.64263932;27.91024358;0.1;False;ok;75;1;0.884;
89;-15.84263932;27.91024358;0.1;False;ok;66;1;0.787;
90;-15.74263932;27.91024358;0.1;False;ok;8;1;0.530;
91;-15.64263932;27.91024358;0.05;False;ok;11;1;0.669;
92;-15.59263932;27.91024358;0.05;False;ok;35;1;0.705;
93;-15.64263932;27.96024358;0.05;False;ok;75;1;0.816;
94;-15.59263932;27.96024358;0.05;False;ok;44;1;0.698;
95;-15.54263932;27.91024358;0.1;False;ok;75;1;0.809;
96;-15.44263932;27.91024358;0.05;False;ok;49;1;0.763;
97;-15.39263932;27.91024358;0.05;False;ok;5;1;0.655;
98;-15.44263932;27.96024358;0.05;False;ok;61;1;0.742;
99;-15.39263932;27.96024358;0.05;False;ok;75;1;0.927;
100;-17.44263932;28.01024358;0.1;False;ok;39;1;0.690;
101;-17.34263932;28.01024358;0.05;False;ok;1;1;0.522;
102;-17.34263932;28.06024358;0.025;False;ok;38;1;0.604;
103;-17.34263932;28.08524358;0.0125;False;ok;73;1;0.639;
104;-17.34263932;28.09774358;0.0125;False;ok;11;1;0.573;
105;-17.33013932;28.09774358;0.0125;False;ok;13;1;0.526;
106;-17.31763932;28.08524358;0.025;False;ok;1;1;0.471;
107;-17.29263932;28.06024358;0.05;False;ok;8;1;0.631;
108;-17.24263932;28.01024358;0.1;False;ok;72;1;0.865;
