index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;73;1;2.568;
1;-18.14263932;27.71024358;0.1;False;ok;14;1;1.983;
2;-18.04263932;27.71024358;0.05;False;ok;75;1;2.498;
3;-17.99263932;27.71024358;0.05;False;ok;48;1;2.037;
4;-18.04263932;27.76024358;0.05;False;ok;32;1;2.396;
5;-17.99263932;27.76024358;0.05;False;ok;34;1;2.504;
6;-17.94263932;27.71024358;0.1;False;ok;38;1;2.572;
7;-15.69263932;27.71024358;0.05;False;ok;66;1;2.606;
8;-15.71763932;27.76024358;0.025;False;ok;72;1;2.458;
9;-15.74263932;27.78524358;0.0125;False;ok;1;1;2.405;
10;-15.73013932;27.78524358;0.0125;False;ok;34;1;2.580;
11;-15.74263932;27.79774358;0.0125;False;ok;71;1;2.689;
12;-15.73013932;27.79774358;0.0125;False;ok;40;1;2.471;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;2.779;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;2.701;
15;-15.71763932;27.79149358;0.00625;False;ok;44;1;2.606;
16;-15.71138932;27.79149358;0.00625;False;ok;75;1;2.694;
17;-15.70513932;27.78524358;0.0125;False;ok;56;1;2.589;
18;-15.71763932;27.79774358;0.0125;False;ok;47;1;2.512;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;2.428;
20;-15.69263932;27.76024358;0.025;False;ok;74;1;1.219;
21;-15.66763932;27.76024358;0.025;False;ok;73;1;0.923;
22;-15.66763932;27.78524358;0.025;False;ok;66;1;1.200;
23;-15.64263932;27.73524358;0.025;False;ok;57;1;1.139;
24;-15.61763932;27.73524358;0.0125;False;ok;56;1;2.251;
25;-15.60513932;27.73524358;0.0125;False;ok;42;1;2.680;
26;-15.61763932;27.74774358;0.0125;False;ok;53;1;1.896;
27;-15.60513932;27.74774358;0.00625;False;ok;43;1;3.797;
28;-15.59888932;27.74774358;0.00625;False;ok;39;1;3.468;
29;-15.60513932;27.75399358;0.00625;False;ok;73;1;3.920;
30;-15.59888932;27.75399358;0.00625;False;ok;58;1;4.360;
31;-15.58013932;27.73524358;0.0125;False;ok;5;1;3.601;
32;-15.59263932;27.74774358;0.00625;False;ok;23;1;2.641;
33;-15.58638932;27.74774358;0.00625;False;ok;22;1;4.370;
34;-15.59263932;27.75399358;0.00625;False;ok;74;1;4.449;
35;-15.58638932;27.75399358;0.00625;False;ok;45;1;4.548;
36;-15.58013932;27.74774358;0.00625;False;ok;74;1;4.187;
37;-15.57388932;27.74774358;0.00625;False;ok;46;1;5.387;
38;-15.58013932;27.75399358;0.003125;False;ok;72;1;2.959;
39;-15.57701432;27.75399358;0.003125;False;ok;15;1;3.085;
40;-15.58013932;27.75711858;0.003125;False;ok;47;1;5.202;
41;-15.57701432;27.75711858;0.003125;False;ok;41;1;5.476;
42;-15.57388932;27.75399358;0.003125;False;ok;24;1;3.304;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;5.574;
44;-15.57388932;27.75711858;0.003125;False;ok;75;1;3.014;
45;-15.57076432;27.75711858;0.003125;False;ok;75;1;5.473;
46;-15.56763932;27.73524358;0.025;False;ok;25;1;5.517;
47;-15.64263932;27.76024358;0.05;False;ok;73;1;3.272;
48;-15.59263932;27.76024358;0.0125;False;ok;75;1;3.132;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;3.201;
50;-15.57388932;27.76024358;0.00625;False;ok;52;1;5.961;
51;-15.58013932;27.76649358;0.00625;False;ok;12;1;6.082;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;6.076;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;6.624;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;3.607;
55;-15.56138932;27.76024358;0.00625;False;ok;18;1;3.387;
56;-15.56138932;27.76649358;0.00625;False;ok;3;1;6.283;
57;-15.55513932;27.76024358;0.00625;False;ok;16;1;6.351;
58;-15.55513932;27.76649358;0.00625;False;ok;74;1;6.338;
59;-15.54888932;27.76649358;0.00625;False;ok;74;1;6.384;
60;-15.55513932;27.77274358;0.0125;False;ok;9;1;3.238;
61;-15.54263932;27.76024358;0.0125;False;ok;74;1;6.234;
62;-15.54263932;27.77274358;0.0125;False;ok;26;1;5.882;
63;-15.53013932;27.77274358;0.0125;False;ok;73;1;3.470;
64;-15.51763932;27.76024358;0.025;False;ok;7;1;5.829;
65;-15.49263932;27.76024358;0.05;False;ok;20;1;3.291;
66;-18.04263932;27.81024358;0.1;False;ok;32;1;3.335;
67;-17.94263932;27.81024358;0.1;False;ok;68;1;5.575;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;5.765;
69;-15.76763932;27.81649358;0.003125;False;ok;69;1;3.210;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;3.273;
71;-15.76451432;27.81961858;0.003125;False;ok;28;1;3.175;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;5.557;
73;-15.75513932;27.81024358;0.0125;False;ok;40;1;5.956;
74;-15.76763932;27.82274358;0.0125;False;ok;23;1;3.003;
75;-15.76763932;27.83524358;0.025;False;ok;15;1;2.930;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;5.841;
77;-15.74263932;27.81024358;0.1;False;ok;45;1;6.040;
78;-15.64263932;27.81024358;0.1;False;ok;55;1;3.067;
79;-15.54263932;27.81024358;0.1;False;ok;75;1;6.102;
80;-15.44263932;27.81024358;0.05;False;ok;75;1;6.184;
81;-15.39263932;27.81024358;0.05;False;ok;40;1;6.108;
82;-15.44263932;27.86024358;0.05;False;ok;47;1;6.366;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;3.114;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;6.829;
85;-16.66763932;27.99774358;0.0125;False;ok;28;1;3.138;
86;-16.65513932;28.00399358;0.00625;False;ok;23;1;3.286;
87;-16.64888932;28.00399358;0.00625;False;ok;75;1;6.268;
88;-16.64263932;27.91024358;0.1;False;ok;75;1;6.511;
89;-15.84263932;27.91024358;0.1;False;ok;66;1;6.191;
90;-15.74263932;27.91024358;0.1;False;ok;8;1;5.997;
91;-15.64263932;27.91024358;0.05;False;ok;11;1;3.448;
92;-15.59263932;27.91024358;0.05;False;ok;35;1;3.315;
93;-15.64263932;27.96024358;0.05;False;ok;73;1;3.373;
94;-15.59263932;27.96024358;0.05;False;ok;42;1;5.793;
95;-15.54263932;27.91024358;0.1;False;ok;73;1;5.932;
96;-15.44263932;27.91024358;0.05;False;ok;48;1;3.413;
97;-15.39263932;27.91024358;0.05;False;ok;5;1;3.487;
98;-15.44263932;27.96024358;0.05;False;ok;61;1;3.466;
99;-15.39263932;27.96024358;0.05;False;ok;74;1;6.077;
100;-17.44263932;28.01024358;0.1;False;ok;36;1;6.123;
101;-17.34263932;28.01024358;0.05;False;ok;1;1;3.325;
102;-17.34263932;28.06024358;0.025;False;ok;38;1;6.220;
103;-17.34263932;28.08524358;0.0125;False;ok;74;1;3.572;
104;-17.34263932;28.09774358;0.0125;False;ok;10;1;3.388;
105;-17.33013932;28.09774358;0.0125;False;ok;13;1;6.297;
106;-17.31763932;28.08524358;0.025;False;ok;1;1;6.202;
107;-17.29263932;28.06024358;0.05;False;ok;8;1;6.334;
108;-17.24263932;28.01024358;0.1;False;ok;71;1;6.548;
109;-17.14263932;28.01024358;0.1;False;ok;75;1;3.526;
110;-16.84263932;28.01024358;0.1;False;ok;73;1;6.782;
111;-16.70513932;28.01024358;0.0125;False;ok;65;1;3.447;
112;-16.70513932;28.02274358;0.0125;False;ok;74;1;6.839;
113;-16.73638932;28.04774358;0.00625;False;ok;2;1;3.427;
114;-16.74263932;28.05399358;0.00625;False;ok;0;1;7.319;
115;-16.73638932;28.05399358;0.003125;False;ok;8;1;6.550;
116;-16.73326432;28.05399358;0.003125;False;ok;6;1;6.577;
