index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;72;1;0.857;
1;-18.14263932;27.71024358;0.1;False;ok;13;1;0.744;
2;-18.04263932;27.71024358;0.05;False;ok;74;1;0.965;
3;-17.99263932;27.71024358;0.05;False;ok;48;1;0.868;
4;-18.04263932;27.76024358;0.05;False;ok;32;1;0.810;
5;-17.99263932;27.76024358;0.05;False;ok;34;1;0.529;
6;-17.94263932;27.71024358;0.1;False;ok;38;1;0.563;
7;-15.69263932;27.71024358;0.05;False;ok;68;1;0.615;
8;-15.71763932;27.76024358;0.025;False;ok;73;1;0.563;
9;-15.74263932;27.78524358;0.0125;False;ok;0;1;1.108;
10;-15.73013932;27.78524358;0.0125;False;ok;34;1;0.572;
11;-15.74263932;27.79774358;0.0125;False;ok;74;1;0.650;
12;-15.73013932;27.79774358;0.0125;False;ok;38;1;0.558;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;0.729;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;0.642;
15;-15.71763932;27.79149358;0.00625;False;ok;45;1;0.517;
16;-15.71138932;27.79149358;0.00625;False;ok;75;1;0.765;
17;-15.70513932;27.78524358;0.0125;False;ok;55;1;0.480;
18;-15.71763932;27.79774358;0.0125;False;ok;46;1;0.503;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;0.339;
20;-15.69263932;27.76024358;0.025;False;ok;74;1;0.605;
21;-15.66763932;27.76024358;0.025;False;ok;74;1;0.579;
22;-15.66763932;27.78524358;0.025;False;ok;66;1;0.678;
23;-15.64263932;27.73524358;0.025;False;ok;58;1;0.577;
24;-15.61763932;27.73524358;0.0125;False;ok;59;1;0.565;
25;-15.60513932;27.73524358;0.0125;False;ok;43;1;0.578;
26;-15.61763932;27.74774358;0.0125;False;ok;53;1;0.460;
27;-15.60513932;27.74774358;0.00625;False;ok;43;1;0.552;
28;-15.59888932;27.74774358;0.00625;False;ok;39;1;0.633;
29;-15.60513932;27.75399358;0.00625;False;ok;73;1;0.639;
30;-15.59888932;27.75399358;0.00625;False;ok;59;1;0.510;
31;-15.58013932;27.73524358;0.0125;False;ok;8;1;0.439;
32;-15.59263932;27.74774358;0.00625;False;ok;24;1;0.548;
33;-15.58638932;27.74774358;0.00625;False;ok;23;1;0.444;
34;-15.59263932;27.75399358;0.00625;False;ok;75;1;0.631;
35;-15.58638932;27.75399358;0.00625;False;ok;46;1;0.545;
36;-15.58013932;27.74774358;0.00625;False;ok;74;1;0.601;
37;-15.57388932;27.74774358;0.00625;False;ok;46;1;0.545;
38;-15.58013932;27.75399358;0.003125;False;ok;74;1;0.890;
39;-15.57701432;27.75399358;0.003125;False;ok;15;1;0.553;
40;-15.58013932;27.75711858;0.003125;False;ok;48;1;0.476;
41;-15.57701432;27.75711858;0.003125;False;ok;40;1;0.463;
42;-15.57388932;27.75399358;0.003125;False;ok;25;1;0.521;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;0.492;
44;-15.57388932;27.75711858;0.003125;False;ok;73;1;0.563;
45;-15.57076432;27.75711858;0.003125;False;ok;74;1;0.731;
46;-15.56763932;27.73524358;0.025;False;ok;26;1;0.511;
47;-15.64263932;27.76024358;0.05;False;ok;75;1;0.611;
48;-15.59263932;27.76024358;0.0125;False;ok;74;1;0.592;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;0.680;
50;-15.57388932;27.76024358;0.00625;False;ok;53;1;0.581;
51;-15.58013932;27.76649358;0.00625;False;ok;12;1;0.394;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;0.449;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;1.216;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;0.728;
