index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;73;1;0.659;
1;-18.14263932;27.71024358;0.1;False;ok;14;1;0.580;
2;-18.04263932;27.71024358;0.05;False;ok;75;1;0.722;
3;-17.99263932;27.71024358;0.05;False;ok;48;1;0.769;
4;-18.04263932;27.76024358;0.05;False;ok;33;1;0.562;
5;-17.99263932;27.76024358;0.05;False;ok;35;1;0.467;
6;-17.94263932;27.71024358;0.1;False;ok;38;1;0.531;
7;-15.69263932;27.71024358;0.05;False;ok;64;1;0.638;
8;-15.71763932;27.76024358;0.025;False;ok;69;1;0.595;
9;-15.74263932;27.78524358;0.0125;False;ok;0;1;1.243;
10;-15.73013932;27.78524358;0.0125;False;ok;33;1;0.664;
11;-15.74263932;27.79774358;0.0125;False;ok;72;1;0.613;
12;-15.73013932;27.79774358;0.0125;False;ok;37;1;0.479;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;0.651;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;0.646;
15;-15.71763932;27.79149358;0.00625;False;ok;45;1;0.583;
16;-15.71138932;27.79149358;0.00625;False;ok;71;1;0.702;
17;-15.70513932;27.78524358;0.0125;False;ok;54;1;0.538;
18;-15.71763932;27.79774358;0.0125;False;ok;47;1;0.675;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;0.398;
20;-15.69263932;27.76024358;0.025;False;ok;74;1;0.827;
21;-15.66763932;27.76024358;0.025;False;ok;74;1;0.703;
22;-15.66763932;27.78524358;0.025;False;ok;66;1;0.545;
23;-15.64263932;27.73524358;0.025;False;ok;58;1;0.592;
24;-15.61763932;27.73524358;0.0125;False;ok;56;1;0.599;
25;-15.60513932;27.73524358;0.0125;False;ok;43;1;0.619;
26;-15.61763932;27.74774358;0.0125;False;ok;52;1;0.545;
27;-15.60513932;27.74774358;0.00625;False;ok;42;1;0.518;
28;-15.59888932;27.74774358;0.00625;False;ok;38;1;0.594;
29;-15.60513932;27.75399358;0.00625;False;ok;73;1;0.610;
30;-15.59888932;27.75399358;0.00625;False;ok;58;1;0.565;
31;-15.58013932;27.73524358;0.0125;False;ok;6;1;0.505;
32;-15.59263932;27.74774358;0.00625;False;ok;24;1;0.576;
33;-15.58638932;27.74774358;0.00625;False;ok;22;1;0.500;
34;-15.59263932;27.75399358;0.00625;False;ok;72;1;0.799;
35;-15.58638932;27.75399358;0.00625;False;ok;45;1;0.601;
36;-15.58013932;27.74774358;0.00625;False;ok;74;1;0.581;
37;-15.57388932;27.74774358;0.00625;False;ok;46;1;0.559;
38;-15.58013932;27.75399358;0.003125;False;ok;74;1;0.672;
39;-15.57701432;27.75399358;0.003125;False;ok;15;1;0.462;
40;-15.58013932;27.75711858;0.003125;False;ok;48;1;0.485;
41;-15.57701432;27.75711858;0.003125;False;ok;41;1;0.570;
42;-15.57388932;27.75399358;0.003125;False;ok;25;1;0.670;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;0.480;
44;-15.57388932;27.75711858;0.003125;False;ok;74;1;0.624;
45;-15.57076432;27.75711858;0.003125;False;ok;74;1;0.746;
46;-15.56763932;27.73524358;0.025;False;ok;26;1;0.508;
47;-15.64263932;27.76024358;0.05;False;ok;74;1;0.622;
48;-15.59263932;27.76024358;0.0125;False;ok;73;1;0.675;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;0.693;
50;-15.57388932;27.76024358;0.00625;False;ok;53;1;0.825;
51;-15.58013932;27.76649358;0.00625;False;ok;11;1;0.517;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;0.523;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;1.104;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;0.718;
55;-15.56138932;27.76024358;0.00625;False;ok;18;1;0.425;
56;-15.56138932;27.76649358;0.00625;False;ok;3;1;0.420;
57;-15.55513932;27.76024358;0.00625;False;ok;16;1;0.499;
58;-15.55513932;27.76649358;0.00625;False;ok;71;1;0.609;
59;-15.54888932;27.76649358;0.00625;False;ok;73;1;0.647;
60;-15.55513932;27.77274358;0.0125;False;ok;10;1;0.474;
61;-15.54263932;27.76024358;0.0125;False;ok;74;1;0.598;
62;-15.54263932;27.77274358;0.0125;False;ok;25;1;0.494;
63;-15.53013932;27.77274358;0.0125;False;ok;73;1;0.554;
64;-15.51763932;27.76024358;0.025;False;ok;8;1;0.490;
65;-15.49263932;27.76024358;0.05;False;ok;21;1;0.473;
66;-18.04263932;27.81024358;0.1;False;ok;34;1;0.535;
67;-17.94263932;27.81024358;0.1;False;ok;70;1;0.594;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;0.458;
69;-15.76763932;27.81649358;0.003125;False;ok;69;1;0.634;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;0.623;
71;-15.76451432;27.81961858;0.003125;False;ok;27;1;0.508;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;0.472;
73;-15.75513932;27.81024358;0.0125;False;ok;41;1;0.511;
74;-15.76763932;27.82274358;0.0125;False;ok;23;1;0.552;
75;-15.76763932;27.83524358;0.025;False;ok;17;1;0.414;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;0.412;
77;-15.74263932;27.81024358;0.1;False;ok;47;1;0.591;
78;-15.64263932;27.81024358;0.1;False;ok;53;1;0.638;
79;-15.54263932;27.81024358;0.1;False;ok;74;1;0.749;
80;-15.44263932;27.81024358;0.05;False;ok;74;1;0.713;
81;-15.39263932;27.81024358;0.05;False;ok;40;1;0.495;
82;-15.44263932;27.86024358;0.05;False;ok;48;1;0.533;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;0.424;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;1.201;
