index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;73;1;1.793;
1;-18.14263932;27.71024358;0.1;False;ok;14;1;1.715;
2;-18.04263932;27.71024358;0.05;False;ok;75;1;1.696;
3;-17.99263932;27.71024358;0.05;False;ok;48;1;1.670;
4;-18.04263932;27.76024358;0.05;False;ok;33;1;1.661;
5;-17.99263932;27.76024358;0.05;False;ok;33;1;1.644;
6;-17.94263932;27.71024358;0.1;False;ok;37;1;1.630;
7;-15.69263932;27.71024358;0.05;False;ok;66;1;1.768;
8;-15.71763932;27.76024358;0.025;False;ok;73;1;1.698;
9;-15.74263932;27.78524358;0.0125;False;ok;1;1;1.525;
10;-15.73013932;27.78524358;0.0125;False;ok;35;1;1.799;
11;-15.74263932;27.79774358;0.0125;False;ok;73;1;1.779;
12;-15.73013932;27.79774358;0.0125;False;ok;40;1;1.698;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;1.747;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;1.755;
15;-15.71763932;27.79149358;0.00625;False;ok;44;1;1.767;
16;-15.71138932;27.79149358;0.00625;False;ok;74;1;1.836;
17;-15.70513932;27.78524358;0.0125;False;ok;55;1;1.655;
18;-15.71763932;27.79774358;0.0125;False;ok;46;1;1.664;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;1.488;
20;-15.69263932;27.76024358;0.025;False;ok;74;1;0.703;
21;-15.66763932;27.76024358;0.025;False;ok;73;1;0.782;
22;-15.66763932;27.78524358;0.025;False;ok;67;1;1.283;
23;-15.64263932;27.73524358;0.025;False;ok;56;1;1.241;
24;-15.61763932;27.73524358;0.0125;False;ok;57;1;1.280;
25;-15.60513932;27.73524358;0.0125;False;ok;42;1;1.316;
26;-15.61763932;27.74774358;0.0125;False;ok;53;1;1.292;
27;-15.60513932;27.74774358;0.00625;False;ok;44;1;1.272;
28;-15.59888932;27.74774358;0.00625;False;ok;40;1;1.330;
29;-15.60513932;27.75399358;0.00625;False;ok;73;1;1.425;
30;-15.59888932;27.75399358;0.00625;False;ok;60;1;1.292;
31;-15.58013932;27.73524358;0.0125;False;ok;6;1;1.263;
32;-15.59263932;27.74774358;0.00625;False;ok;23;1;1.354;
33;-15.58638932;27.74774358;0.00625;False;ok;23;1;1.324;
34;-15.59263932;27.75399358;0.00625;False;ok;71;1;1.433;
35;-15.58638932;27.75399358;0.00625;False;ok;45;1;1.343;
36;-15.58013932;27.74774358;0.00625;False;ok;74;1;1.394;
37;-15.57388932;27.74774358;0.00625;False;ok;45;1;1.323;
38;-15.58013932;27.75399358;0.003125;False;ok;74;1;1.353;
39;-15.57701432;27.75399358;0.003125;False;ok;14;1;1.178;
40;-15.58013932;27.75711858;0.003125;False;ok;50;1;0.970;
41;-15.57701432;27.75711858;0.003125;False;ok;43;1;0.887;
42;-15.57388932;27.75399358;0.003125;False;ok;24;1;0.889;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;0.973;
44;-15.57388932;27.75711858;0.003125;False;ok;75;1;1.225;
45;-15.57076432;27.75711858;0.003125;False;ok;75;1;1.291;
46;-15.56763932;27.73524358;0.025;False;ok;25;1;1.207;
47;-15.64263932;27.76024358;0.05;False;ok;75;1;1.374;
48;-15.59263932;27.76024358;0.0125;False;ok;75;1;1.281;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;2.657;
50;-15.57388932;27.76024358;0.00625;False;ok;53;1;1.345;
51;-15.58013932;27.76649358;0.00625;False;ok;12;1;1.254;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;1.220;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;1.923;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;1.332;
55;-15.56138932;27.76024358;0.00625;False;ok;18;1;1.238;
56;-15.56138932;27.76649358;0.00625;False;ok;3;1;1.184;
57;-15.55513932;27.76024358;0.00625;False;ok;16;1;1.213;
58;-15.55513932;27.76649358;0.00625;False;ok;73;1;1.334;
59;-15.54888932;27.76649358;0.00625;False;ok;73;1;1.363;
60;-15.55513932;27.77274358;0.0125;False;ok;9;1;1.135;
61;-15.54263932;27.76024358;0.0125;False;ok;75;1;1.331;
62;-15.54263932;27.77274358;0.0125;False;ok;23;1;0.753;
63;-15.53013932;27.77274358;0.0125;False;ok;73;1;0.747;
64;-15.51763932;27.76024358;0.025;False;ok;7;1;0.702;
65;-15.49263932;27.76024358;0.05;False;ok;21;1;0.739;
66;-18.04263932;27.81024358;0.1;False;ok;31;1;0.923;
67;-17.94263932;27.81024358;0.1;False;ok;68;1;1.084;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;1.056;
69;-15.76763932;27.81649358;0.003125;False;ok;71;1;1.201;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;1.166;
71;-15.76451432;27.81961858;0.003125;False;ok;28;1;1.099;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;1.170;
73;-15.75513932;27.81024358;0.0125;False;ok;41;1;1.206;
74;-15.76763932;27.82274358;0.0125;False;ok;24;1;1.122;
75;-15.76763932;27.83524358;0.025;False;ok;15;1;1.195;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;1.146;
77;-15.74263932;27.81024358;0.1;False;ok;45;1;1.224;
78;-15.64263932;27.81024358;0.1;False;ok;55;1;1.162;
79;-15.54263932;27.81024358;0.1;False;ok;75;1;1.203;
80;-15.44263932;27.81024358;0.05;False;ok;75;1;1.249;
81;-15.39263932;27.81024358;0.05;False;ok;40;1;1.074;
82;-15.44263932;27.86024358;0.05;False;ok;46;1;0.892;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;0.817;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;1.511;
85;-16.66763932;27.99774358;0.0125;False;ok;28;1;0.697;
86;-16.65513932;28.00399358;0.00625;False;ok;23;1;0.655;
87;-16.64888932;28.00399358;0.00625;False;ok;75;1;0.873;
88;-16.64263932;27.91024358;0.1;False;ok;75;1;0.835;
89;-15.84263932;27.91024358;0.1;False;ok;66;1;0.993;
90;-15.74263932;27.91024358;0.1;False;ok;8;1;0.819;
91;-15.64263932;27.91024358;0.05;False;ok;11;1;0.911;
92;-15.59263932;27.91024358;0.05;False;ok;33;1;1.009;
93;-15.64263932;27.96024358;0.05;False;ok;74;1;1.034;
94;-15.59263932;27.96024358;0.05;False;ok;44;1;1.060;
95;-15.54263932;27.91024358;0.1;False;ok;75;1;1.141;
96;-15.44263932;27.91024358;0.05;False;ok;48;1;1.184;
97;-15.39263932;27.91024358;0.05;False;ok;5;1;0.995;
98;-15.44263932;27.96024358;0.05;False;ok;60;1;1.181;
99;-15.39263932;27.96024358;0.05;False;ok;75;1;1.193;
100;-17.44263932;28.01024358;0.1;False;ok;37;1;1.064;
101;-17.34263932;28.01024358;0.05;False;ok;1;1;0.982;
102;-17.34263932;28.06024358;0.025;False;ok;38;1;1.148;
103;-17.34263932;28.08524358;0.0125;False;ok;75;1;1.195;
104;-17.34263932;28.09774358;0.0125;False;ok;11;1;0.885;
105;-17.33013932;28.09774358;0.0125;False;ok;13;1;0.820;
106;-17.31763932;28.08524358;0.025;False;ok;1;1;0.650;
107;-17.29263932;28.06024358;0.05;False;ok;8;1;0.644;
108;-17.24263932;28.01024358;0.1;False;ok;72;1;0.831;
109;-17.14263932;28.01024358;0.1;False;ok;74;1;0.776;
110;-16.84263932;28.01024358;0.1;False;ok;74;1;0.732;
111;-16.70513932;28.01024358;0.0125;False;ok;66;1;0.773;
112;-16.70513932;28.02274358;0.0125;False;ok;75;1;0.909;
113;-16.73638932;28.04774358;0.00625;False;ok;1;1;0.612;
114;-16.74263932;28.05399358;0.00625;False;ok;0;1;1.456;
115;-16.73638932;28.05399358;0.003125;False;ok;9;1;0.822;
116;-16.73326432;28.05399358;0.003125;False;ok;6;1;0.959;
117;-16.73638932;28.05711858;0.003125;False;ok;65;1;1.084;
118;-16.73326432;28.05711858;0.003125;False;ok;45;1;1.029;
119;-16.73013932;28.04774358;0.00625;False;ok;66;1;1.106;
120;-16.72076432;28.04774358;0.003125;False;ok;36;1;1.043;
121;-16.72388932;28.05086858;0.003125;False;ok;72;1;1.112;
122;-16.72076432;28.05086858;0.003125;False;ok;75;1;1.150;
123;-16.73013932;28.05399358;0.003125;False;ok;19;1;1.056;
124;-16.72701432;28.05399358;0.003125;False;ok;72;1;1.206;
125;-16.73013932;28.05711858;0.003125;False;ok;73;1;1.175;
