index;x;y;inc;mixed;status;alojamientos;attempts;elapsed_seconds;error
0;-18.04263932;27.61024358;0.1;False;ok;74;1;0.861;
1;-18.14263932;27.71024358;0.1;False;ok;14;1;0.602;
2;-18.04263932;27.71024358;0.05;False;ok;75;1;0.960;
3;-17.99263932;27.71024358;0.05;False;ok;48;1;0.719;
4;-18.04263932;27.76024358;0.05;False;ok;33;1;0.664;
5;-17.99263932;27.76024358;0.05;False;ok;35;1;0.544;
6;-17.94263932;27.71024358;0.1;False;ok;38;1;0.494;
7;-15.69263932;27.71024358;0.05;False;ok;64;1;0.591;
8;-15.71763932;27.76024358;0.025;False;ok;71;1;0.605;
9;-15.74263932;27.78524358;0.0125;False;ok;0;1;1.103;
10;-15.73013932;27.78524358;0.0125;False;ok;33;1;0.618;
11;-15.74263932;27.79774358;0.0125;False;ok;73;1;0.807;
12;-15.73013932;27.79774358;0.0125;False;ok;37;1;0.586;
13;-15.71763932;27.78524358;0.00625;False;ok;75;1;0.840;
14;-15.71138932;27.78524358;0.00625;False;ok;75;1;0.717;
15;-15.71763932;27.79149358;0.00625;False;ok;45;1;0.630;
16;-15.71138932;27.79149358;0.00625;False;ok;71;1;0.689;
17;-15.70513932;27.78524358;0.0125;False;ok;54;1;0.620;
18;-15.71763932;27.79774358;0.0125;False;ok;47;1;0.530;
19;-15.70513932;27.79774358;0.0125;False;ok;3;1;0.421;
20;-15.69263932;27.76024358;0.025;False;ok;74;1;0.704;
21;-15.66763932;27.76024358;0.025;False;ok;74;1;0.657;
22;-15.66763932;27.78524358;0.025;False;ok;66;1;0.648;
23;-15.64263932;27.73524358;0.025;False;ok;58;1;0.600;
24;-15.61763932;27.73524358;0.0125;False;ok;56;1;0.668;
25;-15.60513932;27.73524358;0.0125;False;ok;43;1;0.593;
26;-15.61763932;27.74774358;0.0125;False;ok;52;1;0.631;
27;-15.60513932;27.74774358;0.00625;False;ok;42;1;0.531;
28;-15.59888932;27.74774358;0.00625;False;ok;38;1;0.633;
29;-15.60513932;27.75399358;0.00625;False;ok;73;1;0.689;
30;-15.59888932;27.75399358;0.00625;False;ok;57;1;0.582;
31;-15.58013932;27.73524358;0.0125;False;ok;6;1;0.493;
32;-15.59263932;27.74774358;0.00625;False;ok;24;1;0.547;
33;-15.58638932;27.74774358;0.00625;False;ok;22;1;0.519;
34;-15.59263932;27.75399358;0.00625;False;ok;73;1;0.665;
35;-15.58638932;27.75399358;0.00625;False;ok;45;1;0.517;
36;-15.58013932;27.74774358;0.00625;False;ok;73;1;0.614;
37;-15.57388932;27.74774358;0.00625;False;ok;46;1;0.552;
38;-15.58013932;27.75399358;0.003125;False;ok;73;1;0.737;
39;-15.57701432;27.75399358;0.003125;False;ok;15;1;0.432;
40;-15.58013932;27.75711858;0.003125;False;ok;48;1;0.489;
41;-15.57701432;27.75711858;0.003125;False;ok;40;1;0.517;
42;-15.57388932;27.75399358;0.003125;False;ok;25;1;0.530;
43;-15.57076432;27.75399358;0.003125;False;ok;19;1;0.542;
44;-15.57388932;27.75711858;0.003125;False;ok;74;1;0.561;
45;-15.57076432;27.75711858;0.003125;False;ok;74;1;0.646;
46;-15.56763932;27.73524358;0.025;False;ok;26;1;0.478;
47;-15.64263932;27.76024358;0.05;False;ok;74;1;0.722;
48;-15.59263932;27.76024358;0.0125;False;ok;73;1;0.753;
49;-15.58013932;27.76024358;0.00625;False;ok;75;1;0.673;
50;-15.57388932;27.76024358;0.00625;False;ok;53;1;0.528;
51;-15.58013932;27.76649358;0.00625;False;ok;11;1;0.410;
52;-15.57388932;27.76649358;0.00625;False;ok;6;1;0.452;
53;-15.59263932;27.77274358;0.0125;False;ok;0;1;1.214;
54;-15.56763932;27.76024358;0.00625;False;ok;75;1;0.697;
55;-15.56138932;27.76024358;0.00625;False;ok;18;1;0.506;
56;-15.56138932;27.76649358;0.00625;False;ok;3;1;0.422;
57;-15.55513932;27.76024358;0.00625;False;ok;16;1;0.535;
58;-15.55513932;27.76649358;0.00625;False;ok;71;1;0.712;
59;-15.54888932;27.76649358;0.00625;False;ok;73;1;0.775;
60;-15.55513932;27.77274358;0.0125;False;ok;10;1;0.527;
61;-15.54263932;27.76024358;0.0125;False;ok;74;1;0.643;
62;-15.54263932;27.77274358;0.0125;False;ok;25;1;0.559;
63;-15.53013932;27.77274358;0.0125;False;ok;73;1;0.752;
64;-15.51763932;27.76024358;0.025;False;ok;8;1;0.524;
65;-15.49263932;27.76024358;0.05;False;ok;21;1;0.550;
66;-18.04263932;27.81024358;0.1;False;ok;34;1;0.628;
67;-17.94263932;27.81024358;0.1;False;ok;70;1;0.599;
68;-15.76763932;27.81024358;0.00625;False;ok;1;1;0.388;
69;-15.76763932;27.81649358;0.003125;False;ok;69;1;0.547;
70;-15.76451432;27.81649358;0.003125;False;ok;75;1;0.586;
71;-15.76451432;27.81961858;0.003125;False;ok;27;1;0.470;
72;-15.76138932;27.81649358;0.00625;False;ok;14;1;0.441;
73;-15.75513932;27.81024358;0.0125;False;ok;41;1;0.586;
74;-15.76763932;27.82274358;0.0125;False;ok;23;1;0.554;
75;-15.76763932;27.83524358;0.025;False;ok;17;1;0.509;
76;-15.84263932;27.86024358;0.05;False;ok;11;1;0.496;
77;-15.74263932;27.81024358;0.1;False;ok;47;1;0.538;
78;-15.64263932;27.81024358;0.1;False;ok;53;1;0.721;
79;-15.54263932;27.81024358;0.1;False;ok;74;1;0.713;
80;-15.44263932;27.81024358;0.05;False;ok;74;1;0.644;
81;-15.39263932;27.81024358;0.05;False;ok;40;1;0.524;
82;-15.44263932;27.86024358;0.05;False;ok;48;1;0.628;
83;-15.39263932;27.86024358;0.05;False;ok;10;1;0.461;
84;-17.74263932;27.91024358;0.1;False;ok;0;1;1.151;
85;-16.66763932;27.99774358;0.0125;False;ok;27;1;0.553;
86;-16.65513932;28.00399358;0.00625;False;ok;22;1;0.540;
87;-16.64888932;28.00399358;0.00625;False;ok;75;1;0.580;
88;-16.64263932;27.91024358;0.1;False;ok;75;1;0.704;
89;-15.84263932;27.91024358;0.1;False;ok;66;1;0.789;
90;-15.74263932;27.91024358;0.1;False;ok;8;1;0.486;
91;-15.64263932;27.91024358;0.05;False;ok;11;1;0.470;
92;-15.59263932;27.91024358;0.05;False;ok;36;1;0.576;
93;-15.64263932;27.96024358;0.05;False;ok;75;1;0.574;
94;-15.59263932;27.96024358;0.05;False;ok;44;1;0.644;
